#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_1450	M_i
        2.88000        20.01262        20.01211        19.71778        19.54901        19.98361        18.42582       -24.93230       -26.05619
        2.89000        20.02247        20.02194        19.72606        19.55701        19.99233        18.43391       -24.93083       -26.05472
        2.90000        20.03234        20.03181        19.73437        19.56503        20.00106        18.44203       -24.92931       -26.05320
        2.91000        20.04222        20.04171        19.74271        19.57309        20.00981        18.45016       -24.92773       -26.05162
        2.92000        20.05211        20.05165        19.75109        19.58117        20.01858        18.45833       -24.92610       -26.04998
        2.93000        20.06201        20.06162        19.75949        19.58929        20.02737        18.46652       -24.92441       -26.04830
        2.94000        20.07193        20.07163        19.76794        19.59744        20.03618        18.47473       -24.92267       -26.04656
        2.95000        20.08186        20.08167        19.77641        19.60561        20.04500        18.48297       -24.92088       -26.04477
        2.96000        20.09180        20.09174        19.78492        19.61382        20.05384        18.49124       -24.91904       -26.04292
        2.97000        20.10175        20.10185        19.79346        19.62206        20.06269        18.49952       -24.91714       -26.04103
        2.98000        20.11171        20.11199        19.80203        19.63033        20.07156        18.50783       -24.91520       -26.03908
        2.99000        20.12168        20.12217        19.81064        19.63864        20.08043        18.51617       -24.91320       -26.03709
        3.00000        20.13166        20.13237        19.81928        19.64697        20.08930        18.52453       -24.91115       -26.03504
        3.01000        20.14164        20.14261        19.82796        19.65533        20.09819        18.53291       -24.90905       -26.03294
        3.02000        20.15164        20.15288        19.83668        19.66372        20.10707        18.54131       -24.90690       -26.03079
        3.03000        20.16164        20.16318        19.84543        19.67214        20.11596        18.54973       -24.90471       -26.02860
        3.04000        20.17165        20.17351        19.85421        19.68060        20.12486        18.55818       -24.90246       -26.02635
        3.05000        20.18166        20.18388        19.86303        19.68908        20.13376        18.56665       -24.90017       -26.02406
        3.06000        20.19168        20.19427        19.87189        19.69760        20.14266        18.57514       -24.89783       -26.02171
        3.07000        20.20171        20.20470        19.88078        19.70613        20.15157        18.58365       -24.89544       -26.01933
        3.08000        20.21174        20.21516        19.88971        19.71470        20.16049        18.59219       -24.89300       -26.01689
        3.09000        20.22178        20.22565        19.89867        19.72328        20.16941        18.60074       -24.89052       -26.01441
        3.10000        20.23182        20.23617        19.90767        19.73188        20.17833        18.60931       -24.88799       -26.01188
        3.11000        20.24187        20.24672        19.91670        19.74051        20.18727        18.61790       -24.88541       -26.00930
        3.12000        20.25192        20.25730        19.92578        19.74916        20.19622        18.62652       -24.88279       -26.00668
        3.13000        20.26197        20.26791        19.93488        19.75782        20.20518        18.63515       -24.88013       -26.00401
        3.14000        20.27203        20.27855        19.94402        19.76650        20.21415        18.64380       -24.87741       -26.00130
        3.15000        20.28209        20.28922        19.95319        19.77521        20.22313        18.65247       -24.87466       -25.99855
        3.16000        20.29215        20.29992        19.96239        19.78393        20.23213        18.66116       -24.87186       -25.99575
        3.17000        20.30221        20.31064        19.97163        19.79266        20.24115        18.66987       -24.86901       -25.99290
        3.18000        20.31228        20.32140        19.98089        19.80142        20.25018        18.67860       -24.86613       -25.99002
        3.19000        20.32235        20.33218        19.99019        19.81020        20.25923        18.68734       -24.86320       -25.98709
        3.20000        20.33242        20.34300        19.99951        19.81899        20.26830        18.69611       -24.86023       -25.98411
        3.21000        20.34249        20.35384        20.00886        19.82780        20.27739        18.70489       -24.85721       -25.98110
        3.22000        20.35257        20.36471        20.01824        19.83662        20.28650        18.71369       -24.85415       -25.97804
        3.23000        20.36264        20.37561        20.02765        19.84546        20.29563        18.72251       -24.85105       -25.97494
        3.24000        20.37272        20.38653        20.03708        19.85432        20.30478        18.73135       -24.84791       -25.97180
        3.25000        20.38280        20.39748        20.04654        19.86319        20.31395        18.74020       -24.84473       -25.96862
        3.26000        20.39288        20.40846        20.05603        19.87209        20.32313        18.74908       -24.84151       -25.96540
        3.27000        20.40296        20.41947        20.06554        19.88100        20.33234        18.75797       -24.83825       -25.96214
        3.28000        20.41304        20.43050        20.07507        19.88993        20.34156        18.76687       -24.83495       -25.95884
        3.29000        20.42312        20.44156        20.08462        19.89888        20.35080        18.77580       -24.83161       -25.95550
        3.30000        20.43321        20.45264        20.09420        19.90786        20.36006        18.78474       -24.82823       -25.95212
        3.31000        20.44329        20.46375        20.10381        19.91685        20.36933        18.79370       -24.82481       -25.94870
        3.32000        20.45338        20.47488        20.11343        19.92587        20.37861        18.80268       -24.82135       -25.94524
        3.33000        20.46348        20.48604        20.12308        19.93491        20.38790        18.81167       -24.81785       -25.94174
        3.34000        20.47357        20.49722        20.13275        19.94398        20.39720        18.82068       -24.81432       -25.93821
        3.35000        20.48366        20.50843        20.14245        19.95306        20.40652        18.82971       -24.81075       -25.93464
        3.36000        20.49376        20.51966        20.15216        19.96217        20.41584        18.83875       -24.80714       -25.93103
        3.37000        20.50386        20.53091        20.16190        19.97131        20.42517        18.84782       -24.80349       -25.92738
        3.38000        20.51397        20.54218        20.17166        19.98047        20.43451        18.85689       -24.79981       -25.92370
        3.39000        20.52407        20.55348        20.18145        19.98965        20.44385        18.86599       -24.79609       -25.91998
        3.40000        20.53418        20.56479        20.19126        19.99885        20.45319        18.87510       -24.79233       -25.91622
        3.41000        20.54430        20.57613        20.20109        20.00809        20.46254        18.88423       -24.78854       -25.91243
        3.42000        20.55442        20.58748        20.21094        20.01735        20.47190        18.89337       -24.78472       -25.90860
        3.43000        20.56454        20.59886        20.22082        20.02663        20.48126        18.90253       -24.78085       -25.90474
        3.44000        20.57466        20.61025        20.23072        20.03594        20.49062        18.91170       -24.77696       -25.90085
        3.45000        20.58479        20.62166        20.24064        20.04528        20.50000        18.92089       -24.77303       -25.89691
        3.46000        20.59493        20.63309        20.25059        20.05464        20.50939        18.93009       -24.76906       -25.89295
        3.47000        20.60507        20.64453        20.26056        20.06402        20.51878        18.93930       -24.76506       -25.88895
        3.48000        20.61521        20.65599        20.27055        20.07343        20.52819        18.94852       -24.76103       -25.88491
        3.49000        20.62536        20.66747        20.28056        20.08285        20.53762        18.95776       -24.75696       -25.88085
        3.50000        20.63552        20.67896        20.29060        20.09230        20.54706        18.96700       -24.75286       -25.87675
        3.51000        20.64569        20.69046        20.30066        20.10176        20.55653        18.97626       -24.74872       -25.87261
        3.52000        20.65586        20.70198        20.31075        20.11125        20.56601        18.98553       -24.74456       -25.86845
        3.53000        20.66603        20.71352        20.32085        20.12075        20.57551        18.99482       -24.74036       -25.86425
        3.54000        20.67622        20.72506        20.33098        20.13027        20.58504        19.00411       -24.73613       -25.86002
        3.55000        20.68641        20.73662        20.34114        20.13981        20.59459        19.01341       -24.73187       -25.85575
        3.56000        20.69661        20.74820        20.35131        20.14936        20.60416        19.02273       -24.72757       -25.85146
        3.57000        20.70681        20.75978        20.36151        20.15893        20.61375        19.03205       -24.72325       -25.84713
        3.58000        20.71702        20.77137        20.37173        20.16852        20.62336        19.04139       -24.71889       -25.84278
        3.59000        20.72724        20.78298        20.38198        20.17812        20.63300        19.05074       -24.71450       -25.83839
        3.60000        20.73746        20.79459        20.39225        20.18773        20.64267        19.06009       -24.71008       -25.83397
        3.61000        20.74770        20.80622        20.40254        20.19736        20.65236        19.06946       -24.70563       -25.82952
        3.62000        20.75794        20.81785        20.41285        20.20700        20.66207        19.07884       -24.70116       -25.82504
        3.63000        20.76818        20.82949        20.42318        20.21665        20.67181        19.08823       -24.69665       -25.82054
        3.64000        20.77844        20.84114        20.43354        20.22631        20.68156        19.09763       -24.69211       -25.81600
        3.65000        20.78870        20.85280        20.44392        20.23598        20.69134        19.10705       -24.68754       -25.81143
        3.66000        20.79897        20.86447        20.45433        20.24567        20.70114        19.11647       -24.68295       -25.80683
        3.67000        20.80924        20.87614        20.46475        20.25536        20.71096        19.12591       -24.67832       -25.80221
        3.68000        20.81952        20.88782        20.47520        20.26507        20.72079        19.13536       -24.67367       -25.79755
        3.69000        20.82981        20.89951        20.48567        20.27479        20.73064        19.14482       -24.66898       -25.79287
        3.70000        20.84011        20.91120        20.49617        20.28453        20.74050        19.15430       -24.66427       -25.78816
        3.71000        20.85041        20.92290        20.50669        20.29428        20.75038        19.16379       -24.65954       -25.78342
        3.72000        20.86072        20.93460        20.51723        20.30404        20.76026        19.17329       -24.65477       -25.77866
        3.73000        20.87103        20.94631        20.52779        20.31381        20.77015        19.18280       -24.64998       -25.77386
        3.74000        20.88136        20.95802        20.53837        20.32361        20.78005        19.19232       -24.64516       -25.76904
        3.75000        20.89168        20.96974        20.54898        20.33341        20.78995        19.20186       -24.64031       -25.76420
        3.76000        20.90201        20.98146        20.55960        20.34323        20.79986        19.21141       -24.63544       -25.75932
        3.77000        20.91235        20.99318        20.57025        20.35307        20.80977        19.22097       -24.63053       -25.75442
        3.78000        20.92269        21.00490        20.58092        20.36293        20.81969        19.23055       -24.62561       -25.74950
        3.79000        20.93304        21.01663        20.59161        20.37280        20.82961        19.24013       -24.62065       -25.74454
        3.80000        20.94339        21.02836        20.60232        20.38270        20.83953        19.24973       -24.61568       -25.73956
        3.81000        20.95374        21.04010        20.61305        20.39261        20.84945        19.25934       -24.61067       -25.73456
        3.82000        20.96410        21.05183        20.62379        20.40253        20.85937        19.26897       -24.60564       -25.72953
        3.83000        20.97446        21.06357        20.63456        20.41248        20.86929        19.27860       -24.60059       -25.72447
        3.84000        20.98482        21.07531        20.64534        20.42245        20.87921        19.28825       -24.59551       -25.71939
        3.85000        20.99519        21.08705        20.65615        20.43244        20.88913        19.29791       -24.59040       -25.71429
        3.86000        21.00556        21.09879        20.66697        20.44245        20.89906        19.30757       -24.58527       -25.70916
        3.87000        21.01594        21.11053        20.67780        20.45247        20.90899        19.31725       -24.58012       -25.70400
        3.88000        21.02631        21.12227        20.68866        20.46252        20.91892        19.32694       -24.57494       -25.69883
        3.89000        21.03669        21.13402        20.69953        20.47259        20.92885        19.33664       -24.56974       -25.69362
        3.90000        21.04707        21.14576        20.71042        20.48267        20.93879        19.34634       -24.56451       -25.68840
        3.91000        21.05746        21.15750        20.72132        20.49278        20.94874        19.35606       -24.55926       -25.68315
        3.92000        21.06784        21.16924        20.73224        20.50291        20.95870        19.36578       -24.55399       -25.67788
        3.93000        21.07823        21.18098        20.74318        20.51305        20.96867        19.37551       -24.54869       -25.67258
        3.94000        21.08862        21.19272        20.75414        20.52321        20.97865        19.38525       -24.54337       -25.66726
        3.95000        21.09902        21.20446        20.76511        20.53339        20.98864        19.39500       -24.53803       -25.66192
        3.96000        21.10942        21.21620        20.77609        20.54359        20.99865        19.40476       -24.53267       -25.65655
        3.97000        21.11982        21.22794        20.78709        20.55380        21.00867        19.41452       -24.52728       -25.65117
        3.98000        21.13023        21.23968        20.79811        20.56403        21.01871        19.42430       -24.52187       -25.64576
        3.99000        21.14064        21.25141        20.80914        20.57428        21.02876        19.43408       -24.51644       -25.64033
        4.00000        21.15105        21.26314        20.82019        20.58454        21.03882        19.44386       -24.51099       -25.63487
        4.01000        21.16147        21.27487        20.83125        20.59481        21.04890        19.45366       -24.50551       -25.62940
        4.02000        21.17189        21.28660        20.84233        20.60510        21.05900        19.46346       -24.50002       -25.62390
        4.03000        21.18231        21.29833        20.85343        20.61540        21.06911        19.47327       -24.49450       -25.61839
        4.04000        21.19274        21.31006        20.86453        20.62571        21.07924        19.48309       -24.48896       -25.61285
        4.05000        21.20318        21.32178        20.87566        20.63603        21.08939        19.49292       -24.48340       -25.60729
        4.06000        21.21362        21.33350        20.88679        20.64637        21.09955        19.50275       -24.47782       -25.60171
        4.07000        21.22406        21.34522        20.89795        20.65672        21.10973        19.51259       -24.47222       -25.59611
        4.08000        21.23451        21.35693        20.90911        20.66708        21.11992        19.52244       -24.46660       -25.59049
        4.09000        21.24497        21.36865        20.92029        20.67745        21.13013        19.53230       -24.46096       -25.58485
        4.10000        21.25543        21.38036        20.93148        20.68784        21.14035        19.54216       -24.45530       -25.57919
        4.11000        21.26589        21.39206        20.94269        20.69824        21.15059        19.55204       -24.44962       -25.57350
        4.12000        21.27637        21.40377        20.95391        20.70864        21.16084        19.56192       -24.44392       -25.56780
        4.13000        21.28684        21.41547        20.96514        20.71906        21.17110        19.57181       -24.43820       -25.56208
        4.14000        21.29733        21.42717        20.97639        20.72949        21.18137        19.58171       -24.43246       -25.55634
        4.15000        21.30782        21.43886        20.98765        20.73993        21.19164        19.59162       -24.42670       -25.55058
        4.16000        21.31831        21.45055        20.99892        20.75038        21.20193        19.60153       -24.42092       -25.54481
        4.17000        21.32881        21.46224        21.01021        20.76084        21.21223        19.61145       -24.41512       -25.53901
        4.18000        21.33931        21.47393        21.02150        20.77132        21.22253        19.62139       -24.40931       -25.53319
        4.19000        21.34983        21.48561        21.03281        20.78180        21.23284        19.63133       -24.40347       -25.52736
        4.20000        21.36034        21.49728        21.04414        20.79229        21.24316        19.64127       -24.39762       -25.52151
        4.21000        21.37086        21.50896        21.05547        20.80280        21.25348        19.65123       -24.39175       -25.51564
        4.22000        21.38139        21.52062        21.06682        20.81331        21.26381        19.66119       -24.38586       -25.50975
        4.23000        21.39192        21.53229        21.07817        20.82384        21.27415        19.67117       -24.37995       -25.50384
        4.24000        21.40245        21.54395        21.08954        20.83437        21.28450        19.68115       -24.37403       -25.49791
        4.25000        21.41299        21.55561        21.10093        20.84491        21.29485        19.69113       -24.36809       -25.49197
        4.26000        21.42354        21.56726        21.11232        20.85547        21.30521        19.70113       -24.36213       -25.48601
        4.27000        21.43408        21.57890        21.12372        20.86603        21.31558        19.71113       -24.35615       -25.48004
        4.28000        21.44464        21.59055        21.13514        20.87660        21.32595        19.72114       -24.35015       -25.47404
        4.29000        21.45519        21.60219        21.14656        20.88719        21.33633        19.73116       -24.34414       -25.46803
        4.30000        21.46575        21.61382        21.15800        20.89778        21.34672        19.74118       -24.33811       -25.46200
        4.31000        21.47631        21.62545        21.16945        20.90837        21.35711        19.75121       -24.33207       -25.45596
        4.32000        21.48688        21.63708        21.18091        20.91898        21.36752        19.76125       -24.32601       -25.44990
        4.33000        21.49745        21.64870        21.19238        20.92959        21.37793        19.77129       -24.31993       -25.44382
        4.34000        21.50802        21.66031        21.20386        20.94020        21.38835        19.78134       -24.31384       -25.43772
        4.35000        21.51859        21.67193        21.21535        20.95083        21.39879        19.79139       -24.30773       -25.43161
        4.36000        21.52917        21.68354        21.22685        20.96147        21.40923        19.80145       -24.30160       -25.42549
        4.37000        21.53975        21.69514        21.23835        20.97211        21.41969        19.81151       -24.29546       -25.41935
        4.38000        21.55033        21.70674        21.24987        20.98276        21.43015        19.82158       -24.28930       -25.41319
        4.39000        21.56091        21.71833        21.26140        20.99342        21.44063        19.83165       -24.28313       -25.40701
        4.40000        21.57150        21.72992        21.27294        21.00408        21.45113        19.84172       -24.27694       -25.40083
        4.41000        21.58208        21.74151        21.28449        21.01476        21.46163        19.85180       -24.27073       -25.39462
        4.42000        21.59267        21.75309        21.29605        21.02544        21.47215        19.86188       -24.26451       -25.38840
        4.43000        21.60326        21.76467        21.30762        21.03613        21.48269        19.87197       -24.25828       -25.38217
        4.44000        21.61386        21.77624        21.31919        21.04683        21.49324        19.88206       -24.25203       -25.37592
        4.45000        21.62445        21.78781        21.33078        21.05753        21.50380        19.89216       -24.24577       -25.36965
        4.46000        21.63505        21.79937        21.34237        21.06825        21.51437        19.90225       -24.23949       -25.36338
        4.47000        21.64564        21.81093        21.35398        21.07897        21.52496        19.91235       -24.23320       -25.35708
        4.48000        21.65624        21.82249        21.36559        21.08970        21.53556        19.92246       -24.22689       -25.35078
        4.49000        21.66684        21.83404        21.37720        21.10044        21.54618        19.93257       -24.22057       -25.34445
        4.50000        21.67744        21.84558        21.38883        21.11118        21.55680        19.94268       -24.21423       -25.33812
        4.51000        21.68804        21.85712        21.40046        21.12194        21.56744        19.95279       -24.20788       -25.33177
        4.52000        21.69864        21.86865        21.41210        21.13270        21.57809        19.96291       -24.20152       -25.32540
        4.53000        21.70925        21.88018        21.42375        21.14347        21.58875        19.97303       -24.19514       -25.31903
        4.54000        21.71985        21.89171        21.43540        21.15425        21.59942        19.98315       -24.18875       -25.31264
        4.55000        21.73046        21.90323        21.44706        21.16504        21.61010        19.99328       -24.18234       -25.30623
        4.56000        21.74106        21.91474        21.45873        21.17583        21.62079        20.00341       -24.17592       -25.29981
        4.57000        21.75167        21.92625        21.47040        21.18664        21.63149        20.01354       -24.16949       -25.29338
        4.58000        21.76228        21.93775        21.48208        21.19745        21.64220        20.02368       -24.16305       -25.28694
        4.59000        21.77289        21.94924        21.49376        21.20828        21.65291        20.03382       -24.15659       -25.28048
        4.60000        21.78350        21.96073        21.50545        21.21911        21.66363        20.04397       -24.15012       -25.27401
        4.61000        21.79411        21.97221        21.51715        21.22995        21.67436        20.05411       -24.14364       -25.26753
        4.62000        21.80472        21.98369        21.52885        21.24080        21.68510        20.06427       -24.13714       -25.26103
        4.63000        21.81534        21.99516        21.54055        21.25166        21.69584        20.07442       -24.13063       -25.25452
        4.64000        21.82595        22.00663        21.55226        21.26252        21.70659        20.08458       -24.12411       -25.24800
        4.65000        21.83657        22.01808        21.56398        21.27340        21.71735        20.09475       -24.11758       -25.24147
        4.66000        21.84718        22.02954        21.57570        21.28428        21.72810        20.10492       -24.11103       -25.23492
        4.67000        21.85780        22.04098        21.58742        21.29518        21.73887        20.11509       -24.10448       -25.22836
        4.68000        21.86842        22.05242        21.59915        21.30608        21.74964        20.12527       -24.09791       -25.22179
        4.69000        21.87904        22.06385        21.61088        21.31698        21.76041        20.13545       -24.09133       -25.21521
        4.70000        21.88966        22.07527        21.62262        21.32789        21.77119        20.14563       -24.08473       -25.20862
        4.71000        21.90028        22.08669        21.63436        21.33881        21.78198        20.15582       -24.07813       -25.20201
        4.72000        21.91090        22.09810        21.64610        21.34974        21.79277        20.16601       -24.07151       -25.19540
        4.73000        21.92152        22.10950        21.65785        21.36067        21.80357        20.17620       -24.06488       -25.18877
        4.74000        21.93215        22.12089        21.66961        21.37161        21.81438        20.18640       -24.05824       -25.18213
        4.75000        21.94277        22.13228        21.68136        21.38256        21.82519        20.19660       -24.05159       -25.17548
        4.76000        21.95340        22.14366        21.69312        21.39350        21.83602        20.20681       -24.04493       -25.16882
        4.77000        21.96403        22.15504        21.70488        21.40446        21.84685        20.21702       -24.03826       -25.16215
        4.78000        21.97465        22.16640        21.71664        21.41542        21.85769        20.22723       -24.03158       -25.15546
        4.79000        21.98528        22.17776        21.72841        21.42638        21.86853        20.23744       -24.02488       -25.14877
        4.80000        21.99592        22.18912        21.74018        21.43735        21.87939        20.24766       -24.01818       -25.14206
        4.81000        22.00655        22.20046        21.75194        21.44833        21.89026        20.25788       -24.01146       -25.13535
        4.82000        22.01718        22.21180        21.76371        21.45931        21.90114        20.26811       -24.00473       -25.12862
        4.83000        22.02781        22.22313        21.77549        21.47029        21.91202        20.27834       -23.99800       -25.12189
        4.84000        22.03845        22.23445        21.78726        21.48128        21.92292        20.28857       -23.99125       -25.11514
        4.85000        22.04909        22.24577        21.79903        21.49228        21.93382        20.29880       -23.98449       -25.10838
        4.86000        22.05972        22.25708        21.81080        21.50328        21.94473        20.30904       -23.97773       -25.10161
        4.87000        22.07036        22.26838        21.82258        21.51429        21.95566        20.31928       -23.97095       -25.09484
        4.88000        22.08100        22.27968        21.83435        21.52530        21.96659        20.32952       -23.96416       -25.08805
        4.89000        22.09164        22.29096        21.84612        21.53632        21.97753        20.33976       -23.95736       -25.08125
        4.90000        22.10228        22.30224        21.85790        21.54734        21.98848        20.35001       -23.95056       -25.07445
        4.91000        22.11293        22.31352        21.86967        21.55837        21.99943        20.36026       -23.94374       -25.06763
        4.92000        22.12357        22.32478        21.88144        21.56941        22.01040        20.37052       -23.93692       -25.06080
        4.93000        22.13421        22.33604        21.89321        21.58045        22.02137        20.38077       -23.93008       -25.05397
        4.94000        22.14486        22.34729        21.90498        21.59150        22.03236        20.39103       -23.92324       -25.04712
        4.95000        22.15550        22.35853        21.91675        21.60255        22.04335        20.40129       -23.91638       -25.04027
        4.96000        22.16615        22.36977        21.92852        21.61361        22.05435        20.41156       -23.90952       -25.03341
        4.97000        22.17679        22.38100        21.94029        21.62467        22.06536        20.42182       -23.90265       -25.02653
        4.98000        22.18744        22.39222        21.95206        21.63574        22.07637        20.43209       -23.89576       -25.01965
        4.99000        22.19809        22.40343        21.96382        21.64682        22.08739        20.44236       -23.88887       -25.01276
        5.00000        22.20873        22.41464        21.97559        21.65790        22.09842        20.45263       -23.88197       -25.00586
        5.01000        22.21938        22.42584        21.98735        21.66898        22.10946        20.46291       -23.87507       -24.99895
        5.02000        22.23002        22.43703        21.99911        21.68008        22.12051        20.47319       -23.86815       -24.99204
        5.03000        22.24067        22.44822        22.01086        21.69117        22.13156        20.48347       -23.86123       -24.98511
        5.04000        22.25132        22.45940        22.02262        21.70227        22.14262        20.49375       -23.85429       -24.97818
        5.05000        22.26196        22.47057        22.03437        21.71338        22.15369        20.50403       -23.84735       -24.97124
        5.06000        22.27261        22.48174        22.04612        21.72449        22.16477        20.51432       -23.84040       -24.96429
        5.07000        22.28325        22.49290        22.05786        21.73561        22.17585        20.52460       -23.83344       -24.95733
        5.08000        22.29389        22.50405        22.06960        21.74674        22.18694        20.53489       -23.82647       -24.95036
        5.09000        22.30454        22.51519        22.08134        21.75786        22.19804        20.54518       -23.81950       -24.94339
        5.10000        22.31518        22.52633        22.09307        21.76899        22.20914        20.55547       -23.81252       -24.93640
        5.11000        22.32582        22.53747        22.10480        21.78013        22.22025        20.56577       -23.80553       -24.92941
        5.12000        22.33646        22.54859        22.11652        21.79127        22.23137        20.57606       -23.79853       -24.92241
        5.13000        22.34710        22.55972        22.12824        21.80242        22.24249        20.58636       -23.79152       -24.91541
        5.14000        22.35774        22.57083        22.13995        21.81357        22.25362        20.59666       -23.78451       -24.90839
        5.15000        22.36837        22.58194        22.15166        21.82472        22.26475        20.60695       -23.77749       -24.90137
        5.16000        22.37901        22.59304        22.16337        21.83589        22.27590        20.61725       -23.77046       -24.89434
        5.17000        22.38964        22.60414        22.17506        21.84705        22.28704        20.62755       -23.76342       -24.88731
        5.18000        22.40027        22.61523        22.18676        21.85823        22.29820        20.63786       -23.75638       -24.88026
        5.19000        22.41090        22.62631        22.19844        21.86941        22.30936        20.64816       -23.74933       -24.87321
        5.20000        22.42153        22.63739        22.21012        21.88059        22.32052        20.65846       -23.74227       -24.86616
        5.21000        22.43216        22.64847        22.22180        21.89179        22.33170        20.66876       -23.73520       -24.85909
        5.22000        22.44278        22.65954        22.23347        21.90298        22.34287        20.67907       -23.72813       -24.85202
        5.23000        22.45341        22.67060        22.24513        21.91419        22.35406        20.68937       -23.72105       -24.84494
        5.24000        22.46403        22.68166        22.25679        21.92540        22.36525        20.69968       -23.71396       -24.83785
        5.25000        22.47465        22.69271        22.26844        21.93661        22.37644        20.70998       -23.70687       -24.83076
        5.26000        22.48526        22.70376        22.28008        21.94783        22.38764        20.72029       -23.69977       -24.82366
        5.27000        22.49588        22.71480        22.29172        21.95906        22.39884        20.73060       -23.69266       -24.81655
        5.28000        22.50649        22.72583        22.30335        21.97029        22.41005        20.74090       -23.68555       -24.80944
        5.29000        22.51710        22.73687        22.31498        21.98152        22.42127        20.75121       -23.67843       -24.80232
        5.30000        22.52771        22.74789        22.32660        21.99276        22.43248        20.76152       -23.67131       -24.79519
        5.31000        22.53832        22.75891        22.33821        22.00401        22.44370        20.77182       -23.66417       -24.78806
        5.32000        22.54892        22.76993        22.34982        22.01526        22.45493        20.78213       -23.65703       -24.78092
        5.33000        22.55953        22.78094        22.36141        22.02651        22.46616        20.79243       -23.64989       -24.77378
        5.34000        22.57013        22.79195        22.37301        22.03777        22.47739        20.80274       -23.64274       -24.76663
        5.35000        22.58072        22.80295        22.38459        22.04903        22.48863        20.81304       -23.63558       -24.75947
        5.36000        22.59132        22.81395        22.39617        22.06030        22.49987        20.82335       -23.62842       -24.75230
        5.37000        22.60191        22.82494        22.40774        22.07157        22.51111        20.83365       -23.62125       -24.74514
        5.38000        22.61250        22.83593        22.41931        22.08285        22.52236        20.84396       -23.61407       -24.73796
        5.39000        22.62309        22.84691        22.43087        22.09412        22.53361        20.85426       -23.60689       -24.73078
        5.40000        22.63368        22.85789        22.44242        22.10540        22.54486        20.86457       -23.59970       -24.72359
        5.41000        22.64426        22.86886        22.45396        22.11669        22.55611        20.87487       -23.59251       -24.71640
        5.42000        22.65484        22.87983        22.46550        22.12797        22.56736        20.88518       -23.58531       -24.70920
        5.43000        22.66542        22.89080        22.47703        22.13926        22.57862        20.89548       -23.57811       -24.70200
        5.44000        22.67600        22.90176        22.48856        22.15055        22.58987        20.90579       -23.57090       -24.69479
        5.45000        22.68657        22.91271        22.50007        22.16185        22.60113        20.91609       -23.56368       -24.68757
        5.46000        22.69714        22.92366        22.51158        22.17315        22.61238        20.92640       -23.55646       -24.68035
        5.47000        22.70771        22.93461        22.52308        22.18445        22.62363        20.93671       -23.54924       -24.67313
        5.48000        22.71828        22.94555        22.53458        22.19575        22.63489        20.94701       -23.54201       -24.66590
        5.49000        22.72884        22.95649        22.54606        22.20706        22.64614        20.95732       -23.53477       -24.65866
        5.50000        22.73940        22.96743        22.55754        22.21837        22.65739        20.96763       -23.52753       -24.65142
        5.51000        22.74996        22.97836        22.56902        22.22969        22.66864        20.97794       -23.52028       -24.64417
        5.52000        22.76051        22.98928        22.58048        22.24100        22.67989        20.98825       -23.51303       -24.63692
        5.53000        22.77106        23.00020        22.59194        22.25232        22.69113        20.99855       -23.50578       -24.62966
        5.54000        22.78161        23.01112        22.60339        22.26364        22.70238        21.00886       -23.49852       -24.62240
        5.55000        22.79216        23.02203        22.61483        22.27496        22.71363        21.01917       -23.49125       -24.61514
        5.56000        22.80270        23.03294        22.62627        22.28628        22.72487        21.02948       -23.48398       -24.60787
        5.57000        22.81324        23.04384        22.63769        22.29760        22.73612        21.03979       -23.47670       -24.60059
        5.58000        22.82378        23.05474        22.64911        22.30893        22.74737        21.05010       -23.46942       -24.59331
        5.59000        22.83432        23.06564        22.66053        22.32025        22.75861        21.06041       -23.46214       -24.58602
        5.60000        22.84485        23.07653        22.67193        22.33157        22.76986        21.07072       -23.45485       -24.57874
        5.61000        22.85538        23.08741        22.68333        22.34290        22.78111        21.08102       -23.44755       -24.57144
        5.62000        22.86590        23.09830        22.69472        22.35422        22.79236        21.09133       -23.44026       -24.56414
        5.63000        22.87642        23.10917        22.70610        22.36555        22.80361        21.10164       -23.43295       -24.55684
        5.64000        22.88694        23.12004        22.71748        22.37687        22.81486        21.11195       -23.42565       -24.54953
        5.65000        22.89746        23.13091        22.72885        22.38820        22.82612        21.12226       -23.41833       -24.54222
        5.66000        22.90797        23.14177        22.74021        22.39952        22.83738        21.13257       -23.41102       -24.53491
        5.67000        22.91848        23.15263        22.75156        22.41084        22.84864        21.14287       -23.40370       -24.52759
        5.68000        22.92899        23.16348        22.76291        22.42216        22.85990        21.15318       -23.39637       -24.52026
        5.69000        22.93950        23.17433        22.77425        22.43348        22.87116        21.16349       -23.38905       -24.51293
        5.70000        22.95000        23.18517        22.78559        22.44480        22.88243        21.17379       -23.38171       -24.50560
        5.71000        22.96049        23.19601        22.79691        22.45611        22.89370        21.18410       -23.37438       -24.49827
        5.72000        22.97099        23.20684        22.80823        22.46742        22.90497        21.19441       -23.36704       -24.49093
        5.73000        22.98148        23.21767        22.81954        22.47874        22.91624        21.20471       -23.35969       -24.48358
        5.74000        22.99197        23.22849        22.83085        22.49005        22.92751        21.21501       -23.35235       -24.47624
        5.75000        23.00245        23.23930        22.84215        22.50135        22.93879        21.22532       -23.34500       -24.46888
        5.76000        23.01293        23.25011        22.85344        22.51266        22.95007        21.23562       -23.33764       -24.46153
        5.77000        23.02341        23.26092        22.86472        22.52397        22.96135        21.24592       -23.33028       -24.45417
