#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        1.12000        19.35519        19.24423        19.00512        18.99626        19.02809        18.80410       -24.69858       -25.45105
        1.13000        19.35874        19.24783        19.00959        18.99618        19.03583        18.81182       -24.71551       -25.46797
        1.14000        19.36102        19.25152        19.01404        18.99584        19.04309        18.82247       -24.73223       -25.48470
        1.15000        19.36219        19.25533        19.01846        18.99578        19.04895        18.83390       -24.74876       -25.50122
        1.16000        19.36270        19.25934        19.02277        18.99626        19.05269        18.84484       -24.76509       -25.51756
        1.17000        19.36292        19.26364        19.02696        18.99743        19.05476        18.85607       -24.78123       -25.53370
        1.18000        19.36314        19.26827        19.03104        18.99886        19.05578        18.86818       -24.79717       -25.54964
        1.19000        19.36344        19.27326        19.03499        19.00050        19.05625        18.87968       -24.81292       -25.56539
        1.20000        19.36390        19.27851        19.03874        19.00230        19.05587        18.89084       -24.82848       -25.58094
        1.21000        19.36452        19.28394        19.04216        19.00457        19.05535        18.90076       -24.84384       -25.59630
        1.22000        19.36536        19.28951        19.04536        19.00785        19.05511        18.90962       -24.85901       -25.61147
        1.23000        19.36641        19.29520        19.04844        19.01071        19.05556        18.91840       -24.87398       -25.62645
        1.24000        19.36767        19.30096        19.05147        19.01328        19.05650        18.92678       -24.88877       -25.64124
        1.25000        19.36913        19.30674        19.05429        19.01632        19.05769        18.93516       -24.90337       -25.65583
        1.26000        19.37073        19.31249        19.05700        19.01979        19.05905        18.94418       -24.91777       -25.67024
        1.27000        19.37249        19.31819        19.05985        19.02357        19.06021        18.95402       -24.93199       -25.68446
        1.28000        19.37438        19.32384        19.06304        19.02727        19.06087        18.96406       -24.94602       -25.69849
        1.29000        19.37635        19.32943        19.06665        19.03062        19.06123        18.97366       -24.95986       -25.71233
        1.30000        19.37841        19.33498        19.07067        19.03406        19.06156        18.98297       -24.97352       -25.72598
        1.31000        19.38056        19.34051        19.07505        19.03757        19.06188        18.99168       -24.98699       -25.73945
        1.32000        19.38283        19.34603        19.07973        19.04096        19.06233        18.99994       -25.00027       -25.75274
        1.33000        19.38521        19.35151        19.08472        19.04419        19.06259        19.00770       -25.01337       -25.76584
        1.34000        19.38771        19.35695        19.08995        19.04727        19.06272        19.01505       -25.02629       -25.77875
        1.35000        19.39033        19.36232        19.09538        19.05053        19.06307        19.02184       -25.03902       -25.79148
        1.36000        19.39316        19.36764        19.10096        19.05416        19.06335        19.02755       -25.05157       -25.80403
        1.37000        19.39623        19.37289        19.10681        19.05806        19.06367        19.03209       -25.06394       -25.81640
        1.38000        19.39965        19.37807        19.11297        19.06211        19.06436        19.03682       -25.07612       -25.82859
        1.39000        19.40345        19.38316        19.11946        19.06580        19.06536        19.04185       -25.08813       -25.84059
        1.40000        19.40770        19.38813        19.12638        19.06889        19.06670        19.04673       -25.09996       -25.85242
        1.41000        19.41245        19.39296        19.13396        19.07139        19.06815        19.05240       -25.11161       -25.86407
        1.42000        19.41769        19.39764        19.14256        19.07317        19.06923        19.05708       -25.12308       -25.87554
        1.43000        19.42346        19.40214        19.15251        19.07406        19.07045        19.06021       -25.13437       -25.88683
        1.44000        19.42986        19.40648        19.16382        19.07361        19.07236        19.06373       -25.14549       -25.89795
        1.45000        19.43713        19.41064        19.17628        19.07235        19.07470        19.06600       -25.15643       -25.90889
        1.46000        19.44556        19.41465        19.18895        19.07085        19.07744        19.06744       -25.16719       -25.91966
        1.47000        19.45524        19.41853        19.20122        19.06925        19.08024        19.06889       -25.17779       -25.93025
        1.48000        19.46633        19.42230        19.21356        19.06790        19.08323        19.07024       -25.18821       -25.94067
        1.49000        19.47871        19.42596        19.22606        19.06705        19.08616        19.07169       -25.19845       -25.95092
        1.50000        19.49207        19.42945        19.23836        19.06706        19.08904        19.07430       -25.20853       -25.96099
        1.51000        19.50617        19.43274        19.24996        19.06824        19.09146        19.07662       -25.21843       -25.97089
        1.52000        19.52087        19.43585        19.26063        19.07102        19.09364        19.07809       -25.22816       -25.98063
        1.53000        19.53600        19.43878        19.27039        19.07554        19.09575        19.08101       -25.23773       -25.99019
        1.54000        19.55147        19.44151        19.27946        19.08129        19.09802        19.08309       -25.24712       -25.99958
        1.55000        19.56722        19.44413        19.28810        19.08786        19.10052        19.08516       -25.25635       -26.00881
        1.56000        19.58317        19.44670        19.29641        19.09496        19.10323        19.08754       -25.26541       -26.01787
        1.57000        19.59916        19.44930        19.30446        19.10200        19.10608        19.09012       -25.27430       -26.02676
        1.58000        19.61496        19.45198        19.31229        19.10868        19.10907        19.09290       -25.28303       -26.03549
        1.59000        19.63021        19.45476        19.31998        19.11528        19.11231        19.09592       -25.29159       -26.04405
        1.60000        19.64457        19.45766        19.32764        19.12154        19.11602        19.09885       -25.29998       -26.05245
        1.61000        19.65749        19.46071        19.33531        19.12728        19.12036        19.10196       -25.30822       -26.06068
        1.62000        19.66848        19.46392        19.34298        19.13293        19.12537        19.10451       -25.31629       -26.06875
        1.63000        19.67726        19.46729        19.35067        19.13884        19.13092        19.10679       -25.32420       -26.07666
        1.64000        19.68345        19.47084        19.35843        19.14486        19.13690        19.10920       -25.33195       -26.08441
        1.65000        19.68719        19.47459        19.36632        19.15083        19.14362        19.11180       -25.33953       -26.09200
        1.66000        19.68897        19.47861        19.37439        19.15665        19.15091        19.11453       -25.34696       -26.09943
        1.67000        19.68921        19.48301        19.38263        19.16246        19.15877        19.11716       -25.35423       -26.10669
        1.68000        19.68824        19.48783        19.39104        19.16835        19.16691        19.11968       -25.36134       -26.11380
        1.69000        19.68641        19.49310        19.39959        19.17441        19.17507        19.12234       -25.36829       -26.12076
        1.70000        19.68410        19.49881        19.40831        19.18148        19.18311        19.12530       -25.37509       -26.12755
        1.71000        19.68165        19.50485        19.41718        19.19065        19.19103        19.12871       -25.38173       -26.13419
        1.72000        19.67955        19.51116        19.42622        19.19941        19.19877        19.13298       -25.38821       -26.14068
        1.73000        19.67795        19.51765        19.43544        19.20456        19.20611        19.13741       -25.39454       -26.14701
        1.74000        19.67716        19.52428        19.44483        19.20797        19.21302        19.14142       -25.40072       -26.15318
        1.75000        19.67732        19.53103        19.45436        19.21229        19.21949        19.14567       -25.40674       -26.15921
        1.76000        19.67842        19.53788        19.46397        19.21819        19.22576        19.15034       -25.41261       -26.16508
        1.77000        19.68059        19.54483        19.47361        19.22494        19.23199        19.15495       -25.41833       -26.17080
        1.78000        19.68355        19.55191        19.48323        19.23191        19.23838        19.15961       -25.42390       -26.17637
        1.79000        19.68718        19.55912        19.49280        19.23895        19.24495        19.16434       -25.42932       -26.18178
        1.80000        19.69151        19.56650        19.50225        19.24611        19.25170        19.16882       -25.43459       -26.18705
        1.81000        19.69643        19.57413        19.51156        19.25342        19.25865        19.17311       -25.43971       -26.19217
        1.82000        19.70195        19.58209        19.52060        19.26101        19.26568        19.17782       -25.44468       -26.19714
        1.83000        19.70805        19.59046        19.52926        19.26895        19.27271        19.18259       -25.44950       -26.20197
        1.84000        19.71462        19.59926        19.53749        19.27742        19.27962        19.18754       -25.45418       -26.20665
        1.85000        19.72162        19.60848        19.54518        19.28642        19.28627        19.19255       -25.45871       -26.21118
        1.86000        19.72902        19.61807        19.55248        19.29597        19.29238        19.19749       -25.46310       -26.21557
        1.87000        19.73672        19.62796        19.55947        19.30655        19.29748        19.20239       -25.46734       -26.21981
        1.88000        19.74463        19.63810        19.56624        19.31863        19.30115        19.20749       -25.47144       -26.22391
        1.89000        19.75262        19.64843        19.57283        19.33227        19.30344        19.21296       -25.47540       -26.22786
        1.90000        19.76063        19.65893        19.57929        19.34691        19.30485        19.21877       -25.47921       -26.23167
        1.91000        19.76863        19.66958        19.58569        19.36198        19.30585        19.22505       -25.48288       -26.23535
        1.92000        19.77665        19.68034        19.59211        19.37694        19.30658        19.23172       -25.48641       -26.23888
        1.93000        19.78467        19.69115        19.59864        19.39183        19.30704        19.23855       -25.48980       -26.24227
        1.94000        19.79275        19.70194        19.60539        19.40671        19.30745        19.24559       -25.49305       -26.24552
        1.95000        19.80091        19.71264        19.61247        19.42141        19.30808        19.25311       -25.49616       -26.24863
        1.96000        19.80921        19.72320        19.61990        19.43556        19.30952        19.26130       -25.49914       -26.25160
        1.97000        19.81769        19.73361        19.62772        19.44889        19.31219        19.27001       -25.50197       -26.25444
        1.98000        19.82635        19.74383        19.63592        19.46128        19.31622        19.27927       -25.50467       -26.25713
        1.99000        19.83530        19.75392        19.64443        19.47300        19.32138        19.28869       -25.50723       -26.25970
        2.00000        19.84458        19.76390        19.65314        19.48425        19.32732        19.29815       -25.50966       -26.26212
        2.01000        19.85421        19.77381        19.66195        19.49526        19.33383        19.30797       -25.51195       -26.26441
        2.02000        19.86426        19.78366        19.67080        19.50613        19.34084        19.31822       -25.51411       -26.26657
        2.03000        19.87477        19.79351        19.67964        19.51700        19.34833        19.32868       -25.51613       -26.26859
        2.04000        19.88586        19.80334        19.68848        19.52792        19.35632        19.33913       -25.51802       -26.27048
        2.05000        19.89763        19.81316        19.69732        19.53889        19.36479        19.34941       -25.51978       -26.27224
        2.06000        19.91024        19.82299        19.70617        19.54992        19.37368        19.35944       -25.52140       -26.27387
        2.07000        19.92384        19.83283        19.71503        19.56111        19.38295        19.36905       -25.52290       -26.27536
        2.08000        19.93850        19.84270        19.72390        19.57258        19.39260        19.37819       -25.52427       -26.27673
        2.09000        19.95435        19.85261        19.73276        19.58417        19.40266        19.38707       -25.52550       -26.27796
        2.10000        19.97157        19.86254        19.74159        19.59588        19.41318        19.39596       -25.52661       -26.27907
