#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_1450	M_i
        6.01000             nan             nan             nan        24.23595        23.37638        23.42908       -23.15271       -24.53639
        6.02000             nan             nan             nan        24.24939        23.39004        23.44023       -23.14527       -24.52896
        6.03000             nan             nan             nan        24.26289        23.40385        23.45136       -23.13784       -24.52152
        6.04000             nan             nan             nan        24.27657        23.41780        23.46247       -23.13040       -24.51408
        6.05000             nan             nan             nan        24.29031        23.43190        23.47367       -23.12296       -24.50664
        6.06000             nan             nan             nan        24.30327        23.44614        23.48486       -23.11551       -24.49919
        6.07000             nan             nan             nan        24.31626        23.46053        23.49610       -23.10807       -24.49175
        6.08000             nan             nan             nan        24.32933        23.47508        23.50745       -23.10062       -24.48430
        6.09000             nan             nan             nan        24.34188        23.48975        23.51889       -23.09317       -24.47685
        6.10000             nan             nan             nan        24.35463        23.50452        23.53040       -23.08572       -24.46940
        6.11000             nan             nan             nan        24.36746        23.51942        23.54208       -23.07826       -24.46194
        6.12000             nan             nan             nan        24.38050        23.53437        23.55386       -23.07080       -24.45449
        6.13000             nan             nan             nan        24.39328        23.54934        23.56564       -23.06335       -24.44703
        6.14000             nan             nan             nan        24.40600        23.56443        23.57737       -23.05588       -24.43957
        6.15000             nan             nan             nan        24.41929        23.57955        23.58897       -23.04842       -24.43210
        6.16000             nan             nan             nan        24.43217        23.59477        23.60045       -23.04096       -24.42464
        6.17000             nan             nan             nan        24.44521        23.61007        23.61179       -23.03349       -24.41717
        6.18000             nan             nan             nan        24.45853        23.62551        23.62301       -23.02602       -24.40970
        6.19000             nan             nan             nan        24.47146        23.64103        23.63411       -23.01855       -24.40223
        6.20000             nan             nan             nan        24.48438        23.65672        23.64510       -23.01108       -24.39476
        6.21000             nan             nan             nan        24.49748        23.67258        23.65589       -23.00361       -24.38729
        6.22000             nan             nan             nan        24.51091        23.68864        23.66652       -22.99613       -24.37981
        6.23000             nan             nan             nan        24.52448        23.70484        23.67697       -22.98865       -24.37233
        6.24000             nan             nan             nan        24.53803        23.72117        23.68718       -22.98117       -24.36486
        6.25000             nan             nan             nan        24.55189        23.73760        23.69721       -22.97369       -24.35738
        6.26000             nan             nan             nan        24.56593        23.75415        23.70701       -22.96621       -24.34989
        6.27000             nan             nan             nan        24.57974        23.77081        23.71662       -22.95873       -24.34241
        6.28000             nan             nan             nan        24.59372        23.78770        23.72597       -22.95124       -24.33493
        6.29000             nan             nan             nan        24.60796        23.80490        23.73507       -22.94376       -24.32744
        6.30000             nan             nan             nan        24.62220        23.82248        23.74384       -22.93627       -24.31995
        6.31000             nan             nan             nan        24.63702        23.84042        23.75222       -22.92878       -24.31246
        6.32000             nan             nan             nan        24.65201        23.85893        23.76028       -22.92129       -24.30497
        6.33000             nan             nan             nan        24.66713        23.87792        23.76788       -22.91380       -24.29748
        6.34000             nan             nan             nan        24.68236        23.89752        23.77513       -22.90631       -24.28999
        6.35000             nan             nan             nan        24.69697        23.91768        23.78191       -22.89881       -24.28249
        6.36000             nan             nan             nan        24.71108        23.93845        23.78818       -22.89132       -24.27500
        6.37000             nan             nan             nan        24.72486        23.95981        23.79396       -22.88382       -24.26750
        6.38000             nan             nan             nan        24.73898        23.98145        23.79906       -22.87632       -24.26000
        6.39000             nan             nan             nan        24.75308        24.00342        23.80367       -22.86882       -24.25250
        6.40000             nan             nan             nan        24.76624        24.02549        23.80768       -22.86132       -24.24500
        6.41000             nan             nan             nan        24.77918        24.04768        23.81122       -22.85382       -24.23750
        6.42000             nan             nan             nan        24.79169        24.07000        23.81444       -22.84632       -24.23000
        6.43000             nan             nan             nan        24.80370        24.09272        23.81725       -22.83882       -24.22250
        6.44000             nan             nan             nan        24.81671        24.11601        23.81972       -22.83131       -24.21499
        6.45000             nan             nan             nan        24.82982        24.14019        23.82185       -22.82381       -24.20749
        6.46000             nan             nan             nan        24.84196        24.16528        23.82352       -22.81630       -24.19998
        6.47000             nan             nan             nan        24.85486        24.19111        23.82484       -22.80880       -24.19248
        6.48000             nan             nan             nan        24.86864        24.21769        23.82568       -22.80129       -24.18497
        6.49000             nan             nan             nan        24.88193        24.24495        23.82610       -22.79378       -24.17746
        6.50000             nan             nan             nan        24.89514        24.27297        23.82619       -22.78627       -24.16995
        6.51000             nan             nan             nan        24.90870        24.30194        23.82593       -22.77876       -24.16244
        6.52000             nan             nan             nan        24.92250        24.33138        23.82523       -22.77125       -24.15493
        6.53000             nan             nan             nan        24.93685        24.36128        23.82399       -22.76374       -24.14742
        6.54000             nan             nan             nan        24.95129        24.39151        23.82242       -22.75623       -24.13991
        6.55000             nan             nan             nan        24.96607        24.42197        23.82050       -22.74872       -24.13240
        6.56000             nan             nan             nan        24.98128        24.45249        23.81872       -22.74120       -24.12488
        6.57000             nan             nan             nan        24.99631        24.48314        23.81723       -22.73369       -24.11737
        6.58000             nan             nan             nan        25.01125        24.51388        23.81642       -22.72618       -24.10986
        6.59000             nan             nan             nan        25.02671        24.54486        23.81669       -22.71866       -24.10234
        6.60000             nan             nan             nan        25.04273        24.57585        23.81781       -22.71115       -24.09483
        6.61000             nan             nan             nan        25.05891        24.60679        23.82003       -22.70363       -24.08731
        6.62000             nan             nan             nan        25.07541        24.63767        23.82324       -22.69612       -24.07980
        6.63000             nan             nan             nan        25.09233        24.66830        23.82767       -22.68860       -24.07228
        6.64000             nan             nan             nan        25.10956        24.69841        23.83333       -22.68108       -24.06476
        6.65000             nan             nan             nan        25.12696        24.72790        23.84010       -22.67357       -24.05725
        6.66000             nan             nan             nan        25.14436        24.75652        23.84792       -22.66605       -24.04973
        6.67000             nan             nan             nan        25.16215        24.78394        23.85640       -22.65853       -24.04221
        6.68000             nan             nan             nan        25.18028        24.81001        23.86500       -22.65101       -24.03469
        6.69000             nan             nan             nan        25.19868        24.83464        23.87329       -22.64350       -24.02718
        6.70000             nan             nan             nan        25.21679        24.85799        23.88125       -22.63598       -24.01966
        6.71000             nan             nan             nan        25.23440        24.88005        23.88919       -22.62846       -24.01214
        6.72000             nan             nan             nan        25.25208        24.90087        23.89731       -22.62094       -24.00462
        6.73000             nan             nan             nan        25.26978        24.92050        23.90577       -22.61342       -23.99710
        6.74000             nan             nan             nan        25.28794        24.93911        23.91521       -22.60590       -23.98958
        6.75000             nan             nan             nan        25.30610        24.95668        23.92576       -22.59838       -23.98207
        6.76000             nan             nan             nan        25.32394        24.97345        23.93710       -22.59087       -23.97455
        6.77000             nan             nan             nan        25.34228        24.98946        23.94851       -22.58335       -23.96703
        6.78000             nan             nan             nan        25.36156        25.00473        23.95980       -22.57583       -23.95951
        6.79000             nan             nan             nan        25.38116        25.01925        23.97108       -22.56831       -23.95199
        6.80000             nan             nan             nan        25.40086        25.03320        23.98257       -22.56079       -23.94447
        6.81000             nan             nan             nan        25.42101        25.04650        23.99446       -22.55327       -23.93695
        6.82000             nan             nan             nan        25.44151        25.05921        24.00631       -22.54575       -23.92944
        6.83000             nan             nan             nan        25.46223        25.07143        24.01881       -22.53824       -23.92192
        6.84000             nan             nan             nan        25.48247        25.08322        24.03145       -22.53072       -23.91440
        6.85000             nan             nan             nan        25.50354        25.09460        24.04419       -22.52320       -23.90688
        6.86000             nan             nan             nan        25.52511        25.10568        24.05717       -22.51568       -23.89936
        6.87000             nan             nan             nan        25.54569        25.11637        24.07014       -22.50816       -23.89184
        6.88000             nan             nan             nan        25.56634        25.12677        24.08308       -22.50065       -23.88433
        6.89000             nan             nan             nan        25.58750        25.13701        24.09655       -22.49313       -23.87681
        6.90000             nan             nan             nan        25.60871        25.14709        24.10990       -22.48561       -23.86929
        6.91000             nan             nan             nan        25.63058        25.15711        24.12373       -22.47810       -23.86178
        6.92000             nan             nan             nan        25.65288        25.16696        24.13786       -22.47058       -23.85426
        6.93000             nan             nan             nan        25.67457        25.17660        24.15207       -22.46306       -23.84675
        6.94000             nan             nan             nan        25.69617        25.18623        24.16647       -22.45555       -23.83923
        6.95000             nan             nan             nan        25.71818        25.19560        24.18117       -22.44803       -23.83171
        6.96000             nan             nan             nan        25.74065        25.20495        24.19598       -22.44052       -23.82420
        6.97000             nan             nan             nan        25.76331        25.21420        24.21096       -22.43300       -23.81669
        6.98000             nan             nan             nan        25.78634        25.22339        24.22643       -22.42549       -23.80917
        6.99000             nan             nan             nan        25.80974        25.23287        24.24247       -22.41798       -23.80166
