#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_1450	M_i
        2.89000        21.61775        20.47150        20.18481        20.09664        20.10970        19.85970       -25.11212       -26.49580
        2.90000        21.64803        20.48323        20.19283        20.10497        20.11943        19.86888       -25.11137       -26.49506
        2.91000        21.67849        20.49510        20.20083        20.11337        20.12907        19.87795       -25.11057       -26.49425
        2.92000        21.70909        20.50711        20.20883        20.12189        20.13865        19.88690       -25.10971       -26.49339
        2.93000        21.73976        20.51923        20.21681        20.13064        20.14821        19.89578       -25.10880       -26.49248
        2.94000        21.77034        20.53147        20.22478        20.13962        20.15778        19.90468       -25.10783       -26.49152
        2.95000        21.80086        20.54378        20.23274        20.14883        20.16735        19.91360       -25.10682       -26.49050
        2.96000        21.83123        20.55617        20.24072        20.15834        20.17694        19.92256       -25.10574       -26.48942
        2.97000        21.86153        20.56862        20.24875        20.16822        20.18658        19.93162       -25.10462       -26.48830
        2.98000        21.89165        20.58114        20.25684        20.17827        20.19624        19.94092       -25.10344       -26.48712
        2.99000        21.92181        20.59375        20.26498        20.18777        20.20590        19.95050       -25.10221       -26.48589
        3.00000             nan        20.60641        20.27318        20.19623        20.21554        19.96038       -25.10093       -26.48461
        3.01000             nan        20.61915        20.28146        20.20408        20.22513        19.97050       -25.09960       -26.48328
        3.02000             nan        20.63195        20.28981        20.21149        20.23463        19.98075       -25.09822       -26.48190
        3.03000             nan        20.64480        20.29826        20.21860        20.24406        19.99115       -25.09679       -26.48047
        3.04000             nan        20.65766        20.30683        20.22559        20.25337        20.00178       -25.09531       -26.47899
        3.05000             nan        20.67054        20.31557        20.23270        20.26255        20.01274       -25.09378       -26.47746
        3.06000             nan        20.68342        20.32443        20.24010        20.27156        20.02388       -25.09220       -26.47588
        3.07000             nan        20.69630        20.33339        20.24787        20.28044        20.03518       -25.09058       -26.47426
        3.08000             nan        20.70917        20.34245        20.25593        20.28920        20.04661       -25.08890       -26.47258
        3.09000             nan        20.72205        20.35164        20.26414        20.29785        20.05815       -25.08718       -26.47086
        3.10000             nan        20.73496        20.36095        20.27236        20.30641        20.06979       -25.08541       -26.46909
        3.11000             nan        20.74794        20.37037        20.28043        20.31487        20.08149       -25.08359       -26.46727
        3.12000             nan        20.76097        20.37988        20.28839        20.32320        20.09322       -25.08173       -26.46541
        3.13000             nan        20.77408        20.38948        20.29630        20.33141        20.10497       -25.07982       -26.46350
        3.14000             nan        20.78729        20.39915        20.30421        20.33948        20.11677       -25.07787       -26.46155
        3.15000             nan        20.80058        20.40892        20.31218        20.34743        20.12858       -25.07587       -26.45955
        3.16000             nan        20.81395        20.41879        20.32024        20.35523        20.14044       -25.07382       -26.45750
        3.17000             nan        20.82738        20.42879        20.32846        20.36291        20.15235       -25.07173       -26.45541
        3.18000             nan        20.84089        20.43893        20.33687        20.37040        20.16434       -25.06960       -26.45328
        3.19000             nan        20.85449        20.44919        20.34546        20.37759        20.17637       -25.06742       -26.45110
        3.20000             nan        20.86816        20.45951        20.35424        20.38439        20.18832       -25.06520       -26.44888
        3.21000             nan        20.88192        20.46988        20.36333        20.39068        20.20018       -25.06294       -26.44662
        3.22000             nan        20.89576        20.48030        20.37280        20.39641        20.21194       -25.06063       -26.44431
        3.23000             nan        20.90971        20.49073        20.38281        20.40157        20.22366       -25.05828       -26.44196
        3.24000             nan        20.92377        20.50119        20.39337        20.40618        20.23541       -25.05589       -26.43957
        3.25000             nan        20.93798        20.51163        20.40449        20.41033        20.24715       -25.05346       -26.43714
        3.26000             nan        20.95235        20.52206        20.41595        20.41412        20.25888       -25.05098       -26.43466
        3.27000             nan        20.96691        20.53244        20.42764        20.41762        20.27057       -25.04846       -26.43215
        3.28000             nan        20.98169        20.54276        20.43948        20.42090        20.28217       -25.04591       -26.42959
        3.29000             nan        20.99667        20.55302        20.45141        20.42402        20.29363       -25.04331       -26.42699
        3.30000             nan        21.01189        20.56321        20.46342        20.42709        20.30498       -25.04067       -26.42435
        3.31000             nan        21.02737        20.57332        20.47545        20.43023        20.31616       -25.03800       -26.42168
        3.32000             nan        21.04311        20.58336        20.48743        20.43350        20.32720       -25.03528       -26.41896
        3.33000             nan        21.05919        20.59331        20.49924        20.43698        20.33810       -25.03252       -26.41620
        3.34000             nan        21.07567        20.60318        20.51080        20.44084        20.34889       -25.02973       -26.41341
        3.35000             nan        21.09259        20.61299        20.52191        20.44516        20.35951       -25.02690       -26.41058
        3.36000             nan        21.11003        20.62280        20.53230        20.45001        20.36992       -25.02402       -26.40771
        3.37000             nan        21.12803        20.63264        20.54185        20.45546        20.38013       -25.02112       -26.40480
        3.38000             nan        21.14668        20.64256        20.55048        20.46152        20.39016       -25.01817       -26.40185
        3.39000             nan        21.16599        20.65261        20.55834        20.46816        20.40004       -25.01518       -26.39887
        3.40000             nan        21.18604        20.66280        20.56541        20.47531        20.40977       -25.01216       -26.39584
        3.41000             nan        21.20692        20.67303        20.57179        20.48292        20.41937       -25.00911       -26.39279
        3.42000             nan        21.22875        20.68323        20.57765        20.49087        20.42882       -25.00601       -26.38969
        3.43000             nan        21.25166        20.69326        20.58307        20.49912        20.43821       -25.00288       -26.38656
        3.44000             nan        21.27564        20.70297        20.58810        20.50759        20.44754       -24.99971       -26.38340
        3.45000             nan        21.30065        20.71217        20.59268        20.51623        20.45688       -24.99651       -26.38019
        3.46000             nan        21.32671        20.72073        20.59680        20.52504        20.46623       -24.99328       -26.37696
        3.47000             nan        21.35372        20.72875        20.60062        20.53399        20.47566       -24.99000       -26.37368
        3.48000             nan        21.38149        20.73639        20.60436        20.54306        20.48520       -24.98670       -26.37038
        3.49000             nan        21.40990        20.74379        20.60811        20.55221        20.49481       -24.98336       -26.36704
        3.50000             nan        21.43884        20.75099        20.61206        20.56139        20.50444       -24.97998       -26.36366
        3.51000             nan        21.46820        20.75802        20.61622        20.57060        20.51408       -24.97657       -26.36025
        3.52000             nan        21.49792        20.76486        20.62084        20.57980        20.52368       -24.97313       -26.35681
        3.53000             nan        21.52786        20.77152        20.62597        20.58897        20.53327       -24.96965       -26.35333
        3.54000             nan        21.55788        20.77801        20.63171        20.59814        20.54281       -24.96614       -26.34982
        3.55000             nan        21.58793        20.78437        20.63816        20.60734        20.55231       -24.96260       -26.34628
        3.56000             nan        21.61792        20.79061        20.64526        20.61658        20.56180       -24.95903       -26.34271
        3.57000             nan        21.64774        20.79677        20.65297        20.62587        20.57122       -24.95542       -26.33910
        3.58000             nan        21.67733        20.80292        20.66111        20.63521        20.58058       -24.95178       -26.33546
        3.59000             nan        21.70657        20.80915        20.66969        20.64456        20.58989       -24.94811       -26.33179
        3.60000             nan        21.73539        20.81553        20.67860        20.65394        20.59916       -24.94441       -26.32809
        3.61000             nan        21.76368        20.82216        20.68797        20.66333        20.60844       -24.94068       -26.32436
        3.62000             nan        21.79127        20.82913        20.69780        20.67273        20.61770       -24.93691       -26.32059
        3.63000             nan        21.81794        20.83654        20.70820        20.68219        20.62698       -24.93312       -26.31680
        3.64000             nan        21.84362        20.84451        20.71882        20.69174        20.63626       -24.92929       -26.31297
        3.65000             nan        21.86833        20.85305        20.72941        20.70141        20.64548       -24.92544       -26.30912
        3.66000             nan        21.89208        20.86215        20.73983        20.71123        20.65469       -24.92155       -26.30523
        3.67000             nan        21.91477        20.87182        20.75012        20.72122        20.66383       -24.91763       -26.30132
        3.68000             nan        21.93647        20.88194        20.76037        20.73140        20.67286       -24.91369       -26.29737
        3.69000             nan        21.95741        20.89240        20.77066        20.74174        20.68179       -24.90972       -26.29340
        3.70000             nan        21.97774        20.90315        20.78094        20.75221        20.69053       -24.90571       -26.28939
        3.71000             nan        21.99758        20.91410        20.79127        20.76276        20.69909       -24.90168       -26.28536
        3.72000             nan        22.01702        20.92526        20.80154        20.77337        20.70737       -24.89762       -26.28130
        3.73000             nan        22.03612        20.93657        20.81179        20.78415        20.71542       -24.89353       -26.27721
        3.74000             nan        22.05498        20.94803        20.82208        20.79522        20.72311       -24.88941       -26.27309
        3.75000             nan        22.07364        20.95964        20.83238        20.80668        20.73038       -24.88527       -26.26895
        3.76000             nan        22.09216        20.97138        20.84274        20.81854        20.73704       -24.88110       -26.26478
        3.77000             nan        22.11055        20.98323        20.85311        20.83081        20.74298       -24.87690       -26.26058
        3.78000             nan        22.12885        20.99519        20.86352        20.84358        20.74821       -24.87267       -26.25635
        3.79000             nan        22.14707        21.00727        20.87398        20.85685        20.75274       -24.86841       -26.25210
        3.80000             nan        22.16527        21.01948        20.88448        20.87057        20.75662       -24.86413       -26.24781
        3.81000             nan        22.18349        21.03180        20.89503        20.88465        20.76007       -24.85983       -26.24351
        3.82000             nan        22.20171        21.04428        20.90565        20.89903        20.76332       -24.85549       -26.23917
        3.83000             nan             nan        21.05694        20.91632        20.91365        20.76661       -24.85113       -26.23481
        3.84000             nan             nan        21.06979        20.92706        20.92841        20.77013       -24.84675       -26.23043
        3.85000             nan             nan        21.08280        20.93787        20.94320        20.77407       -24.84233       -26.22602
        3.86000             nan             nan        21.09598        20.94890        20.95793        20.77864       -24.83790       -26.22158
        3.87000             nan             nan        21.10931        20.96008        20.97251        20.78400       -24.83343       -26.21712
        3.88000             nan             nan        21.12280        20.97162        20.98682        20.79000       -24.82895       -26.21263
        3.89000             nan             nan        21.13645        20.98374        21.00074        20.79636       -24.82443       -26.20812
        3.90000             nan             nan        21.15021        20.99645        21.01419        20.80278       -24.81990       -26.20358
        3.91000             nan             nan        21.16401        21.00928        21.02711        20.80928       -24.81533       -26.19902
        3.92000             nan             nan        21.17783        21.02130        21.03951        20.81605       -24.81075       -26.19443
        3.93000             nan             nan        21.19168        21.03196        21.05138        20.82322       -24.80614       -26.18982
        3.94000             nan             nan        21.20554        21.04134        21.06272        20.83080       -24.80150       -26.18519
        3.95000             nan             nan        21.21942        21.04986        21.07360        20.83849       -24.79685       -26.18053
        3.96000             nan             nan        21.23327        21.05801        21.08410        20.84626       -24.79217       -26.17585
        3.97000             nan             nan        21.24712        21.06625        21.09432        20.85433       -24.78746       -26.17114
        3.98000             nan             nan        21.26094        21.07475        21.10431        20.86281       -24.78273       -26.16641
        3.99000             nan             nan        21.27472        21.08350        21.11411        20.87161       -24.77798       -26.16166
        4.00000             nan             nan        21.28847        21.09258        21.12376        20.88062       -24.77321       -26.15689
        4.01000             nan             nan        21.30214        21.10201        21.13328        20.88973       -24.76841       -26.15209
        4.02000             nan             nan        21.31574        21.11181        21.14267        20.89893       -24.76359       -26.14728
        4.03000             nan             nan        21.32923        21.12201        21.15190        20.90819       -24.75875       -26.14243
        4.04000             nan             nan        21.34262        21.13257        21.16099        20.91746       -24.75389       -26.13757
        4.05000             nan             nan        21.35592        21.14341        21.16997        20.92683       -24.74901       -26.13269
        4.06000             nan             nan        21.36915        21.15453        21.17886        20.93630       -24.74410       -26.12778
        4.07000             nan             nan        21.38228        21.16588        21.18773        20.94597       -24.73917       -26.12285
        4.08000             nan             nan        21.39534        21.17743        21.19659        20.95590       -24.73422       -26.11790
        4.09000             nan             nan        21.40837        21.18906        21.20545        20.96610       -24.72925       -26.11293
        4.10000             nan             nan        21.42138        21.20087        21.21433        20.97653       -24.72426       -26.10794
        4.11000             nan             nan        21.43437        21.21276        21.22321        20.98710       -24.71925       -26.10293
        4.12000             nan             nan        21.44735        21.22470        21.23206        20.99780       -24.71422       -26.09790
        4.13000             nan             nan        21.46032        21.23672        21.24084        21.00862       -24.70916       -26.09285
        4.14000             nan             nan        21.47329        21.24881        21.24948        21.01955       -24.70409       -26.08777
        4.15000             nan             nan        21.48622        21.26099        21.25794        21.03053       -24.69900       -26.08268
        4.16000             nan             nan        21.49914        21.27335        21.26618        21.04158       -24.69388       -26.07757
        4.17000             nan             nan        21.51198        21.28591        21.27412        21.05274       -24.68875       -26.07243
        4.18000             nan             nan        21.52469        21.29860        21.28169        21.06401       -24.68360       -26.06728
        4.19000             nan             nan        21.53734        21.31170        21.28882        21.07540       -24.67843       -26.06211
        4.20000             nan             nan        21.54998        21.32526        21.29539        21.08690       -24.67323       -26.05692
        4.21000             nan             nan        21.56266        21.33922        21.30138        21.09851       -24.66802       -26.05170
        4.22000             nan             nan        21.57539        21.35376        21.30675        21.11018       -24.66279       -26.04647
        4.23000             nan             nan        21.58815        21.36880        21.31155        21.12186       -24.65754       -26.04123
        4.24000             nan             nan        21.60091        21.38431        21.31586        21.13353       -24.65228       -26.03596
        4.25000             nan             nan        21.61366        21.40030        21.31979        21.14521       -24.64699       -26.03067
        4.26000             nan             nan        21.62639        21.41669        21.32343        21.15690       -24.64169       -26.02537
        4.27000             nan             nan        21.63908        21.43330        21.32686        21.16868       -24.63636       -26.02005
        4.28000             nan             nan        21.65171        21.45006        21.33011        21.18051       -24.63102       -26.01470
        4.29000             nan             nan        21.66429        21.46687        21.33330        21.19234       -24.62566       -26.00935
        4.30000             nan             nan        21.67689        21.48367        21.33646        21.20426       -24.62029       -26.00397
        4.31000             nan             nan        21.68954        21.50041        21.33972        21.21623       -24.61489       -25.99858
        4.32000             nan             nan        21.70225        21.51707        21.34310        21.22830       -24.60948       -25.99316
        4.33000             nan             nan        21.71506        21.53355        21.34670        21.24043       -24.60405       -25.98774
        4.34000             nan             nan        21.72794        21.54971        21.35062        21.25258       -24.59861       -25.98229
        4.35000             nan             nan        21.74092        21.56554        21.35499        21.26475       -24.59315       -25.97683
        4.36000             nan             nan        21.75402        21.58093        21.35991        21.27690       -24.58767       -25.97135
        4.37000             nan             nan        21.76728        21.59583        21.36544        21.28911       -24.58217       -25.96585
        4.38000             nan             nan        21.78066        21.61028        21.37161        21.30142       -24.57666       -25.96034
        4.39000             nan             nan        21.79420        21.62416        21.37845        21.31386       -24.57113       -25.95481
        4.40000             nan             nan        21.80790        21.63763        21.38590        21.32637       -24.56558       -25.94926
        4.41000             nan             nan        21.82181        21.65075        21.39388        21.33890       -24.56002       -25.94370
        4.42000             nan             nan        21.83595        21.66346        21.40235        21.35140       -24.55444       -25.93812
        4.43000             nan             nan        21.85035        21.67553        21.41126        21.36385       -24.54884       -25.93253
        4.44000             nan             nan        21.86506        21.68677        21.42055        21.37626       -24.54323       -25.92691
        4.45000             nan             nan        21.88013        21.69726        21.43020        21.38858       -24.53761       -25.92129
        4.46000             nan             nan        21.89563        21.70691        21.44018        21.40072       -24.53197       -25.91565
        4.47000             nan             nan        21.91165        21.71574        21.45043        21.41263       -24.52631       -25.90999
        4.48000             nan             nan        21.92824        21.72378        21.46094        21.42436       -24.52064       -25.90432
        4.49000             nan             nan        21.94544        21.73115        21.47165        21.43588       -24.51495       -25.89863
        4.50000             nan             nan        21.96323        21.73790        21.48252        21.44724       -24.50925       -25.89293
        4.51000             nan             nan        21.98168        21.74413        21.49354        21.45839       -24.50353       -25.88721
        4.52000             nan             nan        22.00082        21.74993        21.50475        21.46941       -24.49780       -25.88148
        4.53000             nan             nan        22.02069        21.75537        21.51614        21.48022       -24.49205       -25.87573
        4.54000             nan             nan        22.04117        21.76035        21.52771        21.49091       -24.48629       -25.86997
        4.55000             nan             nan        22.06227        21.76479        21.53947        21.50151       -24.48051       -25.86420
        4.56000             nan             nan        22.08401        21.76862        21.55141        21.51199       -24.47472       -25.85841
        4.57000             nan             nan        22.10649        21.77164        21.56353        21.52238       -24.46892       -25.85260
        4.58000             nan             nan        22.12988        21.77402        21.57580        21.53266       -24.46310       -25.84678
        4.59000             nan             nan        22.15426        21.77581        21.58820        21.54275       -24.45727       -25.84095
        4.60000             nan             nan        22.17964        21.77718        21.60070        21.55269       -24.45142       -25.83511
        4.61000             nan             nan        22.20593        21.77805        21.61327        21.56249       -24.44556       -25.82925
        4.62000             nan             nan        22.23314        21.77873        21.62593        21.57215       -24.43969       -25.82337
        4.63000             nan             nan        22.26109        21.77945        21.63867        21.58171       -24.43381       -25.81749
        4.64000             nan             nan        22.28962        21.78022        21.65143        21.59120       -24.42791       -25.81159
        4.65000             nan             nan        22.31870        21.78126        21.66426        21.60069       -24.42199       -25.80567
        4.66000             nan             nan        22.34747        21.78240        21.67713        21.61026       -24.41607       -25.79975
        4.67000             nan             nan        22.37559        21.78353        21.69003        21.61991       -24.41013       -25.79381
        4.68000             nan             nan        22.40320        21.78484        21.70290        21.62963       -24.40417       -25.78786
        4.69000             nan             nan        22.43055        21.78636        21.71577        21.63940       -24.39821       -25.78189
        4.70000             nan             nan        22.45770        21.78823        21.72858        21.64907       -24.39223       -25.77591
        4.71000             nan             nan        22.48463        21.79052        21.74134        21.65863       -24.38624       -25.76992
        4.72000             nan             nan        22.51149        21.79334        21.75403        21.66807       -24.38024       -25.76392
        4.73000             nan             nan        22.53794        21.79665        21.76663        21.67743       -24.37423       -25.75791
        4.74000             nan             nan        22.56409        21.80078        21.77917        21.68681       -24.36820       -25.75188
        4.75000             nan             nan        22.58969        21.80571        21.79166        21.69621       -24.36216       -25.74584
        4.76000             nan             nan        22.61472        21.81151        21.80414        21.70558       -24.35611       -25.73979
        4.77000             nan             nan        22.63890        21.81831        21.81662        21.71487       -24.35004       -25.73373
        4.78000             nan             nan        22.66213        21.82622        21.82911        21.72408       -24.34397       -25.72765
        4.79000             nan             nan        22.68433        21.83515        21.84157        21.73314       -24.33788       -25.72156
        4.80000             nan             nan        22.70570        21.84507        21.85396        21.74208       -24.33179       -25.71547
        4.81000             nan             nan        22.72604        21.85574        21.86616        21.75084       -24.32568       -25.70936
        4.82000             nan             nan        22.74546        21.86713        21.87822        21.75940       -24.31955       -25.70324
        4.83000             nan             nan        22.76412        21.87904        21.89015        21.76770       -24.31342       -25.69710
        4.84000             nan             nan        22.78213        21.89134        21.90215        21.77573       -24.30728       -25.69096
        4.85000             nan             nan        22.79953        21.90391        21.91439        21.78329       -24.30112       -25.68481
        4.86000             nan             nan        22.81632        21.91673        21.92697        21.79030       -24.29496       -25.67864
        4.87000             nan             nan        22.83263        21.92974        21.93994        21.79666       -24.28878       -25.67246
        4.88000             nan             nan        22.84853        21.94303        21.95332        21.80227       -24.28259       -25.66628
        4.89000             nan             nan        22.86408        21.95654        21.96719        21.80711       -24.27640       -25.66008
        4.90000             nan             nan        22.87938        21.97031        21.98164        21.81114       -24.27019       -25.65387
        4.91000             nan             nan        22.89451        21.98413        21.99663        21.81449       -24.26397       -25.64765
        4.92000             nan             nan        22.90948        21.99782        22.01212        21.81722       -24.25774       -25.64142
        4.93000             nan             nan        22.92429        22.01125        22.02808        21.81957       -24.25150       -25.63518
        4.94000             nan             nan        22.93907        22.02464        22.04454        21.82174       -24.24525       -25.62893
        4.95000             nan             nan        22.95372        22.03817        22.06145        21.82391       -24.23899       -25.62267
        4.96000             nan             nan        22.96839        22.05172        22.07878        21.82630       -24.23272       -25.61640
        4.97000             nan             nan        22.98297        22.06519        22.09647        21.82911       -24.22644       -25.61012
        4.98000             nan             nan        22.99758        22.07867        22.11443        21.83259       -24.22015       -25.60383
        4.99000             nan             nan        23.01221        22.09221        22.13257        21.83695       -24.21385       -25.59753
        5.00000             nan             nan        23.02684        22.10571        22.15073        21.84231       -24.20754       -25.59122
        5.01000             nan             nan        23.04143        22.11915        22.16876        21.84866       -24.20122       -25.58490
        5.02000             nan             nan        23.05603        22.13263        22.18647        21.85583       -24.19489       -25.57857
        5.03000             nan             nan        23.07072        22.14597        22.20370        21.86343       -24.18855       -25.57224
        5.04000             nan             nan        23.08557        22.15938        22.22038        21.87109       -24.18221       -25.56589
        5.05000             nan             nan        23.10052        22.17282        22.23643        21.87874       -24.17585       -25.55953
        5.06000             nan             nan        23.11559        22.18641        22.25188        21.88647       -24.16948       -25.55317
        5.07000             nan             nan        23.13069        22.20013        22.26673        21.89462       -24.16311       -25.54679
        5.08000             nan             nan        23.14594        22.21411        22.28103        21.90338       -24.15673       -25.54041
        5.09000             nan             nan        23.16132        22.22826        22.29489        21.91279       -24.15033       -25.53401
        5.10000             nan             nan        23.17678        22.24279        22.30832        21.92259       -24.14393       -25.52761
        5.11000             nan             nan        23.19238        22.25787        22.32136        21.93261       -24.13752       -25.52120
        5.12000             nan             nan        23.20807        22.27335        22.33404        21.94275       -24.13110       -25.51478
        5.13000             nan             nan        23.22388        22.28884        22.34642        21.95295       -24.12467       -25.50836
        5.14000             nan             nan        23.23977        22.30408        22.35851        21.96330       -24.11824       -25.50192
        5.15000             nan             nan        23.25584        22.31893        22.37036        21.97384       -24.11179       -25.49548
        5.16000             nan             nan        23.27193        22.33344        22.38197        21.98449       -24.10534       -25.48902
        5.17000             nan             nan        23.28807        22.34755        22.39337        21.99535       -24.09888       -25.48256
        5.18000             nan             nan        23.30444        22.36177        22.40456        22.00624       -24.09241       -25.47609
        5.19000             nan             nan        23.32082        22.37628        22.41563        22.01721       -24.08593       -25.46961
        5.20000             nan             nan        23.33721        22.39102        22.42657        22.02824       -24.07945       -25.46313
        5.21000             nan             nan        23.35372        22.40633        22.43745        22.03942       -24.07295       -25.45664
        5.22000             nan             nan        23.37032        22.42248        22.44825        22.05063       -24.06645       -25.45013
        5.23000             nan             nan        23.38688        22.43929        22.45899        22.06200       -24.05994       -25.44363
        5.24000             nan             nan        23.40347        22.45671        22.46967        22.07353       -24.05343       -25.43711
        5.25000             nan             nan        23.42011        22.47505        22.48030        22.08523       -24.04690       -25.43058
        5.26000             nan             nan        23.43687        22.49228        22.49088        22.09721       -24.04037       -25.42405
        5.27000             nan             nan        23.45372        22.50662        22.50142        22.10953       -24.03383       -25.41751
        5.28000             nan             nan        23.47068        22.51885        22.51189        22.12218       -24.02728       -25.41097
        5.29000             nan             nan        23.48771        22.52967        22.52229        22.13513       -24.02073       -25.40441
        5.30000             nan             nan        23.50481        22.53955        22.53264        22.14825       -24.01417       -25.39785
        5.31000             nan             nan        23.52203        22.54901        22.54297        22.16146       -24.00760       -25.39128
        5.32000             nan             nan        23.53921        22.55896        22.55326        22.17478       -24.00102       -25.38471
        5.33000             nan             nan        23.55661        22.56979        22.56352        22.18819       -23.99444       -25.37812
        5.34000             nan             nan        23.57410        22.58075        22.57377        22.20171       -23.98785       -25.37153
        5.35000             nan             nan        23.59170        22.59259        22.58403        22.21532       -23.98125       -25.36494
        5.36000             nan             nan        23.60936        22.60478        22.59431        22.22906       -23.97465       -25.35833
        5.37000             nan             nan        23.62724        22.61740        22.60456        22.24289       -23.96804       -25.35172
        5.38000             nan             nan        23.64513        22.63065        22.61481        22.25685       -23.96142       -25.34510
        5.39000             nan             nan        23.66318        22.64375        22.62502        22.27086       -23.95480       -25.33848
        5.40000             nan             nan        23.68137        22.65727        22.63516        22.28493       -23.94817       -25.33185
        5.41000             nan             nan        23.69964        22.67075        22.64520        22.29902       -23.94153       -25.32521
        5.42000             nan             nan        23.71809        22.68478        22.65511        22.31307       -23.93489       -25.31857
        5.43000             nan             nan        23.73682        22.69871        22.66484        22.32713       -23.92824       -25.31192
        5.44000             nan             nan        23.75572        22.71306        22.67439        22.34121       -23.92158       -25.30526
        5.45000             nan             nan        23.77461        22.72800        22.68372        22.35525       -23.91492       -25.29860
        5.46000             nan             nan        23.79379        22.74334        22.69282        22.36920       -23.90825       -25.29193
        5.47000             nan             nan        23.81298        22.75915        22.70166        22.38302       -23.90158       -25.28526
        5.48000             nan             nan        23.83238        22.77501        22.71016        22.39673       -23.89490       -25.27858
        5.49000             nan             nan        23.85203        22.79110        22.71832        22.41019       -23.88821       -25.27189
        5.50000             nan             nan        23.87167        22.80737        22.72614        22.42344       -23.88152       -25.26520
        5.51000             nan             nan        23.89146        22.82392        22.73363        22.43644       -23.87482       -25.25850
        5.52000             nan             nan        23.91147        22.84076        22.74077        22.44924       -23.86811       -25.25179
        5.53000             nan             nan        23.93176        22.85804        22.74751        22.46176       -23.86140       -25.24508
        5.54000             nan             nan        23.95233        22.87586        22.75390        22.47411       -23.85469       -25.23837
        5.55000             nan             nan        23.97316        22.89418        22.75991        22.48621       -23.84797       -25.23165
        5.56000             nan             nan        23.99428        22.91293        22.76554        22.49818       -23.84124       -25.22492
        5.57000             nan             nan        24.01560        22.93232        22.77079        22.51003       -23.83451       -25.21819
        5.58000             nan             nan        24.03728        22.95200        22.77556        22.52182       -23.82777       -25.21145
        5.59000             nan             nan        24.05938        22.97218        22.77974        22.53363       -23.82102       -25.20471
        5.60000             nan             nan        24.08178        22.99306        22.78331        22.54555       -23.81428       -25.19796
        5.61000             nan             nan        24.10458        23.01450        22.78613        22.55762       -23.80752       -25.19120
        5.62000             nan             nan        24.12757        23.03694        22.78826        22.56985       -23.80076       -25.18444
        5.63000             nan             nan        24.15094        23.06026        22.78966        22.58239       -23.79400       -25.17768
        5.64000             nan             nan        24.17443        23.08424        22.79041        22.59512       -23.78723       -25.17091
        5.65000             nan             nan        24.19794        23.10891        22.79053        22.60806       -23.78045       -25.16413
        5.66000             nan             nan        24.22144        23.13430        22.79014        22.62107       -23.77367       -25.15735
        5.67000             nan             nan        24.24524        23.16035        22.78937        22.63416       -23.76689       -25.15057
        5.68000             nan             nan        24.26927        23.18690        22.78844        22.64723       -23.76010       -25.14378
        5.69000             nan             nan        24.29313        23.21376        22.78749        22.66028       -23.75331       -25.13699
        5.70000             nan             nan        24.31701        23.24088        22.78662        22.67336       -23.74651       -25.13019
        5.71000             nan             nan             nan        23.26791        22.78585        22.68646       -23.73970       -25.12338
        5.72000             nan             nan             nan        23.29474        22.78520        22.69960       -23.73289       -25.11658
        5.73000             nan             nan             nan        23.32166        22.78475        22.71272       -23.72608       -25.10976
        5.74000             nan             nan             nan        23.34815        22.78453        22.72580       -23.71926       -25.10294
        5.75000             nan             nan             nan        23.37404        22.78457        22.73881       -23.71244       -25.09612
        5.76000             nan             nan             nan        23.40001        22.78505        22.75185       -23.70561       -25.08930
        5.77000             nan             nan             nan        23.42580        22.78612        22.76486       -23.69878       -25.08247
        5.78000             nan             nan             nan        23.45106        22.78759        22.77783       -23.69195       -25.07563
        5.79000             nan             nan             nan        23.47572        22.78955        22.79065       -23.68511       -25.06879
        5.80000             nan             nan             nan        23.49993        22.79221        22.80340       -23.67826       -25.06195
        5.81000             nan             nan             nan        23.52349        22.79576        22.81600       -23.67142       -25.05510
        5.82000             nan             nan             nan        23.54591        22.80018        22.82843       -23.66456       -25.04825
        5.83000             nan             nan             nan        23.56759        22.80536        22.84073       -23.65771       -25.04139
        5.84000             nan             nan             nan        23.58886        22.81144        22.85284       -23.65085       -25.03453
        5.85000             nan             nan             nan        23.60874        22.81843        22.86483       -23.64398       -25.02766
        5.86000             nan             nan             nan        23.62757        22.82618        22.87660       -23.63712       -25.02080
        5.87000             nan             nan             nan        23.64600        22.83465        22.88831       -23.63024       -25.01392
        5.88000             nan             nan             nan        23.66367        22.84375        22.89994       -23.62337       -25.00705
        5.89000             nan             nan             nan        23.68049        22.85334        22.91148       -23.61649       -25.00017
        5.90000             nan             nan             nan        23.69650        22.86349        22.92305       -23.60960       -24.99328
        5.91000             nan             nan             nan        23.71210        22.87401        22.93461       -23.60272       -24.98640
        5.92000             nan             nan             nan        23.72746        22.88495        22.94615       -23.59583       -24.97951
        5.93000             nan             nan             nan        23.74272        22.89621        22.95773       -23.58893       -24.97261
        5.94000             nan             nan             nan        23.75775        22.90779        22.96931       -23.58203       -24.96571
        5.95000             nan             nan             nan        23.77253        22.91970        22.98085       -23.57513       -24.95881
        5.96000             nan             nan             nan        23.78684        22.93179        22.99234       -23.56823       -24.95191
        5.97000             nan             nan             nan        23.80090        22.94415        23.00377       -23.56132       -24.94500
        5.98000             nan             nan             nan        23.81491        22.95672        23.01513       -23.55441       -24.93809
        5.99000             nan             nan             nan        23.82837        22.96947        23.02631       -23.54749       -24.93117
        6.00000             nan             nan             nan        23.84175        22.98241        23.03731       -23.54057       -24.92425
        6.01000             nan             nan             nan        23.85501        22.99544        23.04813       -23.53365       -24.91733
