# Redshift u-g g-r r-i i-z z-y
     0.990      0.025      0.040     -0.191     -0.133      0.179
     1.000      0.017      0.054     -0.194     -0.141      0.185
     1.010      0.010      0.069     -0.196     -0.147      0.189
     1.020      0.001      0.082     -0.199     -0.149      0.187
     1.030     -0.006      0.095     -0.201     -0.151      0.180
     1.040     -0.013      0.106     -0.201     -0.153      0.171
     1.050     -0.019      0.116     -0.203     -0.153      0.161
     1.060     -0.026      0.126     -0.202     -0.154      0.150
     1.070     -0.030      0.132     -0.202     -0.153      0.135
     1.080     -0.035      0.138     -0.200     -0.153      0.120
     1.090     -0.040      0.143     -0.198     -0.152      0.103
     1.100     -0.044      0.147     -0.196     -0.151      0.086
     1.110     -0.050      0.151     -0.193     -0.150      0.070
     1.120     -0.053      0.152     -0.190     -0.149      0.052
     1.130     -0.057      0.154     -0.187     -0.148      0.035
     1.140     -0.061      0.155     -0.183     -0.148      0.018
     1.150     -0.065      0.156     -0.180     -0.146      0.002
     1.160     -0.070      0.158     -0.176     -0.145     -0.013
     1.170     -0.073      0.157     -0.172     -0.144     -0.028
     1.180     -0.077      0.158     -0.169     -0.142     -0.042
     1.190     -0.081      0.158     -0.164     -0.141     -0.055
     1.200     -0.084      0.158     -0.161     -0.140     -0.065
     1.210     -0.089      0.158     -0.157     -0.139     -0.076
     1.220     -0.092      0.157     -0.153     -0.137     -0.085
     1.230     -0.095      0.157     -0.150     -0.136     -0.092
     1.240     -0.098      0.156     -0.145     -0.134     -0.099
     1.250     -0.100      0.155     -0.142     -0.132     -0.104
     1.260     -0.104      0.155     -0.138     -0.131     -0.109
     1.270     -0.106      0.153     -0.134     -0.129     -0.112
     1.280     -0.108      0.152     -0.130     -0.128     -0.115
     1.290     -0.111      0.150     -0.126     -0.126     -0.118
     1.300     -0.113      0.149     -0.123     -0.124     -0.120
     1.310     -0.116      0.149     -0.119     -0.124     -0.120
     1.320     -0.117      0.146     -0.115     -0.121     -0.121
     1.330     -0.119      0.144     -0.111     -0.119     -0.122
     1.340     -0.121      0.142     -0.106     -0.118     -0.123
     1.350     -0.122      0.139     -0.102     -0.117     -0.123
     1.360     -0.124      0.137     -0.097     -0.116     -0.122
     1.370     -0.126      0.135     -0.092     -0.115     -0.122
     1.380     -0.127      0.131     -0.086     -0.114     -0.121
     1.390     -0.128      0.127     -0.079     -0.114     -0.121
     1.400     -0.130      0.123     -0.070     -0.115     -0.121
     1.410     -0.130      0.118     -0.062     -0.115     -0.120
     1.420     -0.132      0.113     -0.052     -0.118     -0.119
     1.430     -0.132      0.107     -0.041     -0.119     -0.118
     1.440     -0.132      0.101     -0.029     -0.122     -0.118
     1.450     -0.132      0.093     -0.015     -0.126     -0.117
     1.460     -0.131      0.085     -0.000     -0.131     -0.116
     1.470     -0.130      0.077      0.015     -0.135     -0.115
     1.480     -0.129      0.069      0.031     -0.140     -0.114
     1.490     -0.126      0.059      0.047     -0.145     -0.113
     1.500     -0.124      0.050      0.063     -0.150     -0.113
     1.510     -0.120      0.040      0.079     -0.154     -0.112
     1.520     -0.117      0.032      0.093     -0.159     -0.110
     1.530     -0.112      0.023      0.108     -0.164     -0.108
     1.540     -0.108      0.015      0.122     -0.166     -0.108
     1.550     -0.103      0.006      0.134     -0.169     -0.107
     1.560     -0.097     -0.002      0.145     -0.171     -0.106
     1.570     -0.092     -0.010      0.155     -0.172     -0.106
     1.580     -0.086     -0.016      0.161     -0.172     -0.104
     1.590     -0.080     -0.022      0.169     -0.174     -0.102
     1.600     -0.075     -0.028      0.175     -0.172     -0.102
     1.610     -0.069     -0.034      0.180     -0.171     -0.101
     1.620     -0.063     -0.039      0.184     -0.170     -0.100
     1.630     -0.058     -0.045      0.188     -0.168     -0.099
     1.640     -0.053     -0.048      0.188     -0.165     -0.098
     1.650     -0.049     -0.052      0.191     -0.165     -0.095
     1.660     -0.045     -0.056      0.191     -0.160     -0.096
     1.670     -0.041     -0.060      0.191     -0.156     -0.094
     1.680     -0.038     -0.063      0.191     -0.153     -0.092
     1.690     -0.036     -0.067      0.193     -0.150     -0.092
     1.700     -0.034     -0.070      0.192     -0.147     -0.090
     1.710     -0.032     -0.072      0.192     -0.144     -0.089
     1.720     -0.032     -0.075      0.191     -0.140     -0.088
     1.730     -0.031     -0.077      0.190     -0.136     -0.087
     1.740     -0.030     -0.080      0.189     -0.133     -0.085
     1.750     -0.030     -0.083      0.190     -0.129     -0.085
     1.760     -0.030     -0.084      0.188     -0.126     -0.083
     1.770     -0.030     -0.085      0.186     -0.122     -0.082
     1.780     -0.031     -0.086      0.186     -0.119     -0.081
     1.790     -0.031     -0.088      0.186     -0.116     -0.080
     1.800     -0.032     -0.090      0.185     -0.113     -0.080
     1.810     -0.032     -0.091      0.183     -0.108     -0.079
     1.820     -0.033     -0.092      0.181     -0.102     -0.080
     1.830     -0.033     -0.093      0.177     -0.095     -0.080
     1.840     -0.034     -0.094      0.175     -0.089     -0.081
     1.850     -0.035     -0.095      0.173     -0.081     -0.084
     1.860     -0.035     -0.096      0.169     -0.073     -0.086
     1.870     -0.035     -0.096      0.165     -0.063     -0.089
     1.880     -0.035     -0.098      0.161     -0.052     -0.094
     1.890     -0.035     -0.098      0.154     -0.039     -0.097
     1.900     -0.034     -0.098      0.146     -0.024     -0.102
     1.910     -0.036     -0.098      0.140     -0.010     -0.107
     1.920     -0.035     -0.099      0.133      0.006     -0.114
     1.930     -0.035     -0.100      0.125      0.022     -0.121
     1.940     -0.034     -0.100      0.117      0.039     -0.127
     1.950     -0.034     -0.101      0.109      0.057     -0.134
     1.960     -0.034     -0.101      0.099      0.074     -0.140
     1.970     -0.033     -0.101      0.090      0.091     -0.147
     1.980     -0.033     -0.100      0.082      0.107     -0.154
     1.990     -0.032     -0.101      0.074      0.123     -0.160
     2.000     -0.032     -0.101      0.066      0.138     -0.165
     2.010     -0.031     -0.101      0.058      0.152     -0.170
     2.020     -0.030     -0.102      0.051      0.165     -0.175
     2.030     -0.029     -0.101      0.044      0.177     -0.178
     2.040     -0.028     -0.101      0.037      0.187     -0.180
     2.050     -0.028     -0.101      0.032      0.196     -0.182
     2.060     -0.026     -0.101      0.027      0.204     -0.184
     2.070     -0.024     -0.101      0.022      0.210     -0.184
     2.080     -0.023     -0.101      0.017      0.216     -0.185
     2.090     -0.021     -0.101      0.014      0.221     -0.185
     2.100     -0.019     -0.100      0.009      0.225     -0.183
     2.110     -0.016     -0.100      0.006      0.228     -0.182
     2.120     -0.015     -0.099      0.003      0.229     -0.180
     2.130     -0.012     -0.100      0.000      0.231     -0.177
     2.140     -0.009     -0.100     -0.002      0.231     -0.174
     2.150     -0.006     -0.100     -0.005      0.231     -0.170
     2.160     -0.003     -0.100     -0.007      0.231     -0.166
     2.170      0.000     -0.099     -0.010      0.231     -0.161
     2.180      0.004     -0.099     -0.012      0.229     -0.155
     2.190      0.007     -0.099     -0.014      0.227     -0.148
     2.200      0.011     -0.099     -0.016      0.224     -0.141
     2.210      0.015     -0.099     -0.018      0.221     -0.132
     2.220      0.019     -0.099     -0.020      0.218     -0.121
     2.230      0.023     -0.099     -0.022      0.213     -0.110
     2.240      0.027     -0.099     -0.023      0.209     -0.098
     2.250      0.031     -0.099     -0.026      0.204     -0.083
     2.260      0.035     -0.099     -0.027      0.196     -0.069
     2.270      0.038     -0.099     -0.029      0.190     -0.055
     2.280      0.043     -0.099     -0.030      0.183     -0.039
     2.290      0.046     -0.099     -0.031      0.176     -0.022
     2.300      0.050     -0.099     -0.033      0.168     -0.005
     2.310      0.053     -0.099     -0.034      0.160      0.013
     2.320      0.056     -0.099     -0.036      0.152      0.032
     2.330      0.060     -0.098     -0.037      0.143      0.051
     2.340      0.061     -0.097     -0.038      0.133      0.069
     2.350      0.064     -0.098     -0.040      0.125      0.087
     2.360      0.067     -0.097     -0.041      0.116      0.103
     2.370      0.069     -0.097     -0.042      0.108      0.119
     2.380      0.070     -0.096     -0.043      0.100      0.133
     2.390      0.072     -0.096     -0.044      0.092      0.146
     2.400      0.073     -0.094     -0.045      0.085      0.159
     2.410      0.074     -0.093     -0.047      0.079      0.172
     2.420      0.074     -0.091     -0.048      0.071      0.184
     2.430      0.075     -0.090     -0.049      0.066      0.192
     2.440      0.076     -0.089     -0.050      0.061      0.200
     2.450      0.076     -0.087     -0.051      0.055      0.206
     2.460      0.076     -0.085     -0.052      0.051      0.211
     2.470      0.075     -0.082     -0.053      0.046      0.216
     2.480      0.074     -0.079     -0.056      0.044      0.219
     2.490      0.074     -0.076     -0.057      0.039      0.221
     2.500      0.072     -0.073     -0.058      0.036      0.224
     2.510      0.071     -0.070     -0.060      0.033      0.224
     2.520      0.070     -0.066     -0.062      0.031      0.224
     2.530      0.068     -0.062     -0.063      0.028      0.222
     2.540      0.067     -0.058     -0.065      0.026      0.220
     2.550      0.065     -0.054     -0.067      0.023      0.218
     2.560      0.064     -0.049     -0.069      0.021      0.215
     2.570      0.063     -0.044     -0.071      0.019      0.212
     2.580      0.062     -0.038     -0.073      0.017      0.210
     2.590      0.062     -0.034     -0.075      0.015      0.206
     2.600      0.062     -0.029     -0.078      0.014      0.201
     2.610      0.062     -0.023     -0.079      0.011      0.196
     2.620      0.063     -0.018     -0.082      0.010      0.192
     2.630      0.064     -0.014     -0.083      0.008      0.185
     2.640      0.067     -0.008     -0.085      0.006      0.180
     2.650      0.070     -0.003     -0.087      0.004      0.175
     2.660      0.072      0.003     -0.088      0.001      0.171
     2.670      0.077      0.007     -0.090      0.000      0.164
     2.680      0.083      0.011     -0.091     -0.001      0.158
     2.690      0.089      0.015     -0.092     -0.003      0.152
     2.700      0.095      0.019     -0.094     -0.005      0.147
     2.710      0.103      0.022     -0.094     -0.006      0.139
     2.720      0.111      0.027     -0.095     -0.008      0.134
     2.730      0.119      0.031     -0.097     -0.009      0.128
     2.740      0.129      0.034     -0.097     -0.011      0.124
     2.750      0.138      0.038     -0.097     -0.013      0.118
     2.760      0.149      0.041     -0.098     -0.014      0.112
     2.770      0.160      0.043     -0.098     -0.016      0.106
     2.780      0.172      0.046     -0.098     -0.017      0.101
     2.790      0.184      0.049     -0.098     -0.019      0.097
     2.800      0.196      0.051     -0.097     -0.020      0.091
     2.810      0.209      0.054     -0.098     -0.022      0.086
     2.820      0.224      0.057     -0.098     -0.022      0.082
     2.830      0.237      0.059     -0.098     -0.025      0.079
     2.840      0.250      0.062     -0.097     -0.026      0.074
     2.850      0.266      0.064     -0.097     -0.027      0.070
     2.860      0.281      0.066     -0.097     -0.028      0.066
     2.870      0.297      0.069     -0.097     -0.029      0.062
     2.880      0.313      0.071     -0.096     -0.030      0.059
     2.890      0.330      0.073     -0.096     -0.031      0.055
     2.900      0.347      0.076     -0.096     -0.032      0.052
     2.910      0.366      0.079     -0.096     -0.032      0.049
     2.920      0.383      0.081     -0.095     -0.035      0.047
     2.930      0.401      0.084     -0.095     -0.035      0.044
     2.940      0.421      0.087     -0.095     -0.036      0.042
