#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        2.90000        21.97102        20.80621        20.51582        20.42796        20.44241        20.19186       -25.36701       -26.11947
        2.91000        22.00227        20.81888        20.52461        20.43715        20.45285        20.20172       -25.36543       -26.11789
        2.92000        22.03366        20.83168        20.53339        20.44646        20.46322        20.21147       -25.36380       -26.11626
        2.93000        22.06512        20.84459        20.54217        20.45600        20.47357        20.22114       -25.36211       -26.11457
        2.94000        22.09649        20.85762        20.55093        20.46577        20.48393        20.23083       -25.36037       -26.11284
        2.95000        22.12780        20.87072        20.55968        20.47577        20.49429        20.24053       -25.35858       -26.11104
        2.96000        22.15896        20.88390        20.56845        20.48607        20.50467        20.25029       -25.35674       -26.10920
        2.97000        22.19005        20.89714        20.57727        20.49673        20.51509        20.26013       -25.35484       -26.10730
        2.98000        22.22095        20.91044        20.58614        20.50757        20.52554        20.27022       -25.35289       -26.10536
        2.99000        22.25189        20.92383        20.59506        20.51785        20.53598        20.28059       -25.35090       -26.10336
        3.00000             nan        20.93728        20.60405        20.52710        20.54641        20.29125       -25.34885       -26.10131
        3.01000             nan        20.95080        20.61311        20.53574        20.55678        20.30215       -25.34675       -26.09922
        3.02000             nan        20.96439        20.62225        20.54393        20.56707        20.31319       -25.34460       -26.09707
        3.03000             nan        20.97802        20.63148        20.55181        20.57728        20.32437       -25.34241       -26.09487
        3.04000             nan        20.99166        20.64083        20.55959        20.58737        20.33578       -25.34016       -26.09263
        3.05000             nan        21.00532        20.65035        20.56748        20.59733        20.34752       -25.33787       -26.09033
        3.06000             nan        21.01898        20.65999        20.57565        20.60712        20.35944       -25.33553       -26.08799
        3.07000             nan        21.03263        20.66973        20.58421        20.61678        20.37152       -25.33314       -26.08560
        3.08000             nan        21.04628        20.67956        20.59304        20.62631        20.38373       -25.33070       -26.08316
        3.09000             nan        21.05994        20.68953        20.60203        20.63574        20.39604       -25.32822       -26.08068
        3.10000             nan        21.07363        20.69961        20.61103        20.64508        20.40845       -25.32569       -26.07815
        3.11000             nan        21.08738        20.70981        20.61987        20.65431        20.42093       -25.32311       -26.07558
        3.12000             nan        21.10118        20.72009        20.62861        20.66342        20.43344       -25.32049       -26.07295
        3.13000             nan        21.11507        20.73046        20.63728        20.67240        20.44595       -25.31782       -26.07029
        3.14000             nan        21.12905        20.74091        20.64597        20.68124        20.45853       -25.31511       -26.06758
        3.15000             nan        21.14311        20.75145        20.65471        20.68996        20.47111       -25.31236       -26.06482
        3.16000             nan        21.15725        20.76209        20.66354        20.69853        20.48374       -25.30956       -26.06202
        3.17000             nan        21.17145        20.77286        20.67253        20.70698        20.49641       -25.30671       -26.05918
        3.18000             nan        21.18573        20.78376        20.68171        20.71523        20.50918       -25.30383       -26.05629
        3.19000             nan        21.20010        20.79479        20.69107        20.72320        20.52197       -25.30090       -26.05336
        3.20000             nan        21.21453        20.80588        20.70061        20.73076        20.53469       -25.29792       -26.05039
        3.21000             nan        21.22906        20.81702        20.71047        20.73782        20.54732       -25.29491       -26.04737
        3.22000             nan        21.24366        20.82820        20.72070        20.74431        20.55984       -25.29185       -26.04432
        3.23000             nan        21.25837        20.83940        20.73147        20.75023        20.57233       -25.28875       -26.04122
        3.24000             nan        21.27320        20.85062        20.74280        20.75561        20.58484       -25.28561       -26.03808
        3.25000             nan        21.28817        20.86182        20.75468        20.76052        20.59734       -25.28243       -26.03490
        3.26000             nan        21.30330        20.87301        20.76690        20.76507        20.60983       -25.27921       -26.03168
        3.27000             nan        21.31862        20.88415        20.77935        20.76933        20.62228       -25.27595       -26.02841
        3.28000             nan        21.33415        20.89523        20.79195        20.77336        20.63463       -25.27265       -26.02511
        3.29000             nan        21.34990        20.90625        20.80464        20.77724        20.64686       -25.26931       -26.02177
        3.30000             nan        21.36588        20.91719        20.81740        20.78107        20.65896       -25.26593       -26.01839
        3.31000             nan        21.38211        20.92806        20.83019        20.78497        20.67090       -25.26251       -26.01497
        3.32000             nan        21.39861        20.93885        20.84292        20.78899        20.68269       -25.25905       -26.01151
        3.33000             nan        21.41544        20.94956        20.85549        20.79322        20.69435       -25.25555       -26.00802
        3.34000             nan        21.43267        20.96018        20.86780        20.79785        20.70590       -25.25202       -26.00448
        3.35000             nan        21.45035        20.97074        20.87966        20.80292        20.71727       -25.24845       -26.00091
        3.36000             nan        21.46853        20.98130        20.89081        20.80852        20.72843       -25.24484       -25.99730
        3.37000             nan        21.48729        20.99189        20.90111        20.81471        20.73938       -25.24119       -25.99366
        3.38000             nan        21.50668        21.00256        20.91048        20.82153        20.75017       -25.23751       -25.98997
        3.39000             nan        21.52674        21.01337        20.91909        20.82891        20.76080       -25.23379       -25.98625
        3.40000             nan        21.54754        21.02430        20.92691        20.83681        20.77127       -25.23003       -25.98250
        3.41000             nan        21.56916        21.03528        20.93404        20.84516        20.78162       -25.22624       -25.97871
        3.42000             nan        21.59174        21.04622        20.94064        20.85387        20.79182       -25.22242       -25.97488
        3.43000             nan        21.61540        21.05700        20.94681        20.86286        20.80195       -25.21855       -25.97102
        3.44000             nan        21.64012        21.06745        20.95258        20.87207        20.81202       -25.21466       -25.96712
        3.45000             nan        21.66588        21.07739        20.95791        20.88146        20.82210       -25.21072       -25.96319
        3.46000             nan        21.69268        21.08670        20.96277        20.89101        20.83220       -25.20676       -25.95922
        3.47000             nan        21.72042        21.09546        20.96733        20.90070        20.84236       -25.20276       -25.95522
        3.48000             nan        21.74894        21.10384        20.97180        20.91050        20.85265       -25.19872       -25.95119
        3.49000             nan        21.77809        21.11197        20.97630        20.92039        20.86300       -25.19466       -25.94712
        3.50000             nan        21.80776        21.11991        20.98098        20.93032        20.87337       -25.19056       -25.94302
        3.51000             nan        21.83786        21.12768        20.98589        20.94026        20.88374       -25.18642       -25.93889
        3.52000             nan        21.86832        21.13526        20.99124        20.95019        20.89407       -25.18226       -25.93472
        3.53000             nan        21.89899        21.14265        20.99710        20.96011        20.90440       -25.17806       -25.93052
        3.54000             nan        21.92974        21.14988        21.00357        20.97001        20.91467       -25.17383       -25.92629
        3.55000             nan        21.96053        21.15697        21.01076        20.97994        20.92491       -25.16956       -25.92203
        3.56000             nan        21.99125        21.16394        21.01859        20.98991        20.93513       -25.16527       -25.91773
        3.57000             nan        22.02180        21.17083        21.02703        20.99993        20.94528       -25.16094       -25.91341
        3.58000             nan        22.05212        21.17771        21.03591        21.01000        20.95537       -25.15659       -25.90905
        3.59000             nan        22.08209        21.18468        21.04522        21.02008        20.96541       -25.15220       -25.90466
        3.60000             nan        22.11164        21.19178        21.05485        21.03019        20.97541       -25.14778       -25.90025
        3.61000             nan        22.14066        21.19914        21.06495        21.04030        20.98542       -25.14333       -25.89580
        3.62000             nan        22.16898        21.20683        21.07550        21.05043        20.99540       -25.13885       -25.89132
        3.63000             nan        22.19637        21.21497        21.08663        21.06061        21.00540       -25.13435       -25.88681
        3.64000             nan        22.22277        21.22366        21.09798        21.07089        21.01541       -25.12981       -25.88227
        3.65000             nan        22.24821        21.23292        21.10929        21.08129        21.02536       -25.12524       -25.87771
        3.66000             nan        22.27268        21.24275        21.12042        21.09183        21.03529       -25.12064       -25.87311
        3.67000             nan        22.29609        21.25314        21.13144        21.10254        21.04515       -25.11602       -25.86848
        3.68000             nan        22.31852        21.26398        21.14241        21.11344        21.05490       -25.11137       -25.86383
        3.69000             nan        22.34017        21.27516        21.15342        21.12450        21.06455       -25.10668       -25.85915
        3.70000             nan        22.36122        21.28663        21.16442        21.13569        21.07401       -25.10197       -25.85444
        3.71000             nan        22.38177        21.29830        21.17547        21.14695        21.08328       -25.09723       -25.84970
        3.72000             nan        22.40193        21.31017        21.18645        21.15828        21.09229       -25.09247       -25.84493
        3.73000             nan        22.42175        21.32220        21.19742        21.16978        21.10104       -25.08768       -25.84014
        3.74000             nan        22.44132        21.33437        21.20842        21.18156        21.10945       -25.08285       -25.83532
        3.75000             nan        22.46070        21.34670        21.21944        21.19374        21.11743       -25.07801       -25.83047
        3.76000             nan        22.47992        21.35914        21.23051        21.20631        21.12481       -25.07313       -25.82560
        3.77000             nan        22.49903        21.37170        21.24159        21.21929        21.13146       -25.06823       -25.82070
        3.78000             nan        22.51804        21.38438        21.25271        21.23276        21.13740       -25.06331       -25.81577
        3.79000             nan        22.53697        21.39717        21.26387        21.24675        21.14263       -25.05835       -25.81082
        3.80000             nan        22.55588        21.41008        21.27508        21.26117        21.14723       -25.05337       -25.80584
        3.81000             nan        22.57480        21.42311        21.28634        21.27596        21.15138       -25.04837       -25.80083
        3.82000             nan        22.59372        21.43629        21.29767        21.29105        21.15533       -25.04334       -25.79580
        3.83000             nan             nan        21.44966        21.30904        21.30637        21.15933       -25.03828       -25.79075
        3.84000             nan             nan        21.46322        21.32049        21.32184        21.16355       -25.03320       -25.78567
        3.85000             nan             nan        21.47693        21.33200        21.33733        21.16820       -25.02810       -25.78056
        3.86000             nan             nan        21.49081        21.34373        21.35276        21.17347       -25.02297       -25.77543
        3.87000             nan             nan        21.50484        21.35562        21.36804        21.17953       -25.01781       -25.77028
        3.88000             nan             nan        21.51903        21.36785        21.38305        21.18623       -25.01264       -25.76510
        3.89000             nan             nan        21.53338        21.38067        21.39767        21.19329       -25.00743       -25.75990
        3.90000             nan             nan        21.54784        21.39407        21.41182        21.20040       -25.00221       -25.75467
        3.91000             nan             nan        21.56233        21.40760        21.42543        21.20760       -24.99696       -25.74942
        3.92000             nan             nan        21.57684        21.42032        21.43853        21.21506       -24.99169       -25.74415
        3.93000             nan             nan        21.59139        21.43168        21.45109        21.22293       -24.98639       -25.73885
        3.94000             nan             nan        21.60595        21.44174        21.46313        21.23120       -24.98107       -25.73354
        3.95000             nan             nan        21.62052        21.45096        21.47471        21.23959       -24.97573       -25.72819
        3.96000             nan             nan        21.63506        21.45980        21.48589        21.24805       -24.97036       -25.72283
        3.97000             nan             nan        21.64960        21.46873        21.49680        21.25682       -24.96498       -25.71744
        3.98000             nan             nan        21.66411        21.47792        21.50748        21.26598       -24.95957       -25.71203
        3.99000             nan             nan        21.67858        21.48736        21.51797        21.27547       -24.95414       -25.70660
        4.00000             nan             nan        21.69301        21.49712        21.52830        21.28516       -24.94869       -25.70115
        4.01000             nan             nan        21.70737        21.50724        21.53851        21.29496       -24.94321       -25.69568
        4.02000             nan             nan        21.72166        21.51772        21.54859        21.30485       -24.93771       -25.69018
        4.03000             nan             nan        21.73583        21.52861        21.55851        21.31480       -24.93220       -25.68466
        4.04000             nan             nan        21.74991        21.53986        21.56828        21.32475       -24.92666       -25.67912
        4.05000             nan             nan        21.76389        21.55138        21.57794        21.33480       -24.92110       -25.67356
        4.06000             nan             nan        21.77780        21.56318        21.58751        21.34496       -24.91552       -25.66798
        4.07000             nan             nan        21.79161        21.57521        21.59706        21.35530       -24.90992       -25.66238
        4.08000             nan             nan        21.80535        21.58744        21.60660        21.36591       -24.90430       -25.65676
        4.09000             nan             nan        21.81906        21.59974        21.61613        21.37678       -24.89866       -25.65112
        4.10000             nan             nan        21.83274        21.61222        21.62569        21.38788       -24.89300       -25.64546
        4.11000             nan             nan        21.84641        21.62480        21.63525        21.39914       -24.88731       -25.63978
        4.12000             nan             nan        21.86007        21.63741        21.64478        21.41052       -24.88161       -25.63408
        4.13000             nan             nan        21.87371        21.65012        21.65423        21.42201       -24.87589       -25.62836
        4.14000             nan             nan        21.88735        21.66287        21.66354        21.43362       -24.87015       -25.62262
        4.15000             nan             nan        21.90096        21.67573        21.67268        21.44527       -24.86439       -25.61686
        4.16000             nan             nan        21.91455        21.68876        21.68159        21.45699       -24.85862       -25.61108
        4.17000             nan             nan        21.92806        21.70199        21.69020        21.46882       -24.85282       -25.60528
        4.18000             nan             nan        21.94143        21.71534        21.69844        21.48075       -24.84700       -25.59947
        4.19000             nan             nan        21.95475        21.72911        21.70623        21.49281       -24.84117       -25.59363
        4.20000             nan             nan        21.96806        21.74334        21.71347        21.50497       -24.83532       -25.58778
        4.21000             nan             nan        21.98140        21.75796        21.72012        21.51725       -24.82945       -25.58191
        4.22000             nan             nan        21.99480        21.77317        21.72616        21.52959       -24.82356       -25.57602
        4.23000             nan             nan        22.00823        21.78887        21.73163        21.54194       -24.81765       -25.57011
        4.24000             nan             nan        22.02166        21.80505        21.73661        21.55427       -24.81172       -25.56419
        4.25000             nan             nan        22.03507        21.82170        21.74120        21.56661       -24.80578       -25.55825
        4.26000             nan             nan        22.04846        21.83876        21.74550        21.57897       -24.79982       -25.55229
        4.27000             nan             nan        22.06180        21.85603        21.74959        21.59141       -24.79385       -25.54631
        4.28000             nan             nan        22.07509        21.87345        21.75350        21.60389       -24.78785       -25.54032
        4.29000             nan             nan        22.08833        21.89091        21.75734        21.61638       -24.78184       -25.53430
        4.30000             nan             nan        22.10158        21.90836        21.76115        21.62895       -24.77581       -25.52828
        4.31000             nan             nan        22.11489        21.92576        21.76507        21.64158       -24.76977       -25.52223
        4.32000             nan             nan        22.12826        21.94307        21.76910        21.65431       -24.76371       -25.51617
        4.33000             nan             nan        22.14173        21.96021        21.77336        21.66710       -24.75763       -25.51009
        4.34000             nan             nan        22.15526        21.97703        21.77794        21.67990       -24.75153       -25.50400
        4.35000             nan             nan        22.16889        21.99351        21.78296        21.69272       -24.74542       -25.49789
        4.36000             nan             nan        22.18265        22.00956        21.78854        21.70553       -24.73930       -25.49176
        4.37000             nan             nan        22.19655        22.02510        21.79471        21.71839       -24.73316       -25.48562
        4.38000             nan             nan        22.21059        22.04021        21.80154        21.73134       -24.72700       -25.47946
        4.39000             nan             nan        22.22477        22.05473        21.80902        21.74443       -24.72082       -25.47329
        4.40000             nan             nan        22.23912        22.06885        21.81711        21.75758       -24.71464       -25.46710
        4.41000             nan             nan        22.25366        22.08260        21.82573        21.77075       -24.70843       -25.46090
        4.42000             nan             nan        22.26845        22.09596        21.83484        21.78389       -24.70221       -25.45468
        4.43000             nan             nan        22.28349        22.10867        21.84440        21.79700       -24.69598       -25.44844
        4.44000             nan             nan        22.29885        22.12056        21.85434        21.81005       -24.68973       -25.44219
        4.45000             nan             nan        22.31456        22.13170        21.86464        21.82302       -24.68346       -25.43593
        4.46000             nan             nan        22.33071        22.14199        21.87526        21.83580       -24.67719       -25.42965
        4.47000             nan             nan        22.34737        22.15146        21.88616        21.84835       -24.67089       -25.42336
        4.48000             nan             nan        22.36461        22.16014        21.89730        21.86072       -24.66459       -25.41705
        4.49000             nan             nan        22.38244        22.16816        21.90865        21.87289       -24.65826       -25.41073
        4.50000             nan             nan        22.40087        22.17554        21.92016        21.88488       -24.65193       -25.40439
        4.51000             nan             nan        22.41995        22.18241        21.93181        21.89666       -24.64558       -25.39804
        4.52000             nan             nan        22.43972        22.18883        21.94365        21.90831       -24.63921       -25.39168
        4.53000             nan             nan        22.46022        22.19490        21.95567        21.91975       -24.63284       -25.38530
        4.54000             nan             nan        22.48134        22.20052        21.96788        21.93108       -24.62644       -25.37891
        4.55000             nan             nan        22.50308        22.20560        21.98028        21.94231       -24.62004       -25.37250
        4.56000             nan             nan        22.52545        22.21006        21.99286        21.95344       -24.61362       -25.36609
        4.57000             nan             nan        22.54857        22.21371        22.00561        21.96445       -24.60719       -25.35966
        4.58000             nan             nan        22.57259        22.21673        22.01851        21.97537       -24.60075       -25.35321
        4.59000             nan             nan        22.59760        22.21915        22.03154        21.98609       -24.59429       -25.34675
        4.60000             nan             nan        22.62361        22.22115        22.04467        21.99665       -24.58782       -25.34028
        4.61000             nan             nan        22.65053        22.22264        22.05786        22.00709       -24.58133       -25.33380
        4.62000             nan             nan        22.67836        22.22395        22.07115        22.01737       -24.57484       -25.32730
        4.63000             nan             nan        22.70693        22.22529        22.08451        22.02756       -24.56833       -25.32079
        4.64000             nan             nan        22.73609        22.22668        22.09789        22.03766       -24.56181       -25.31427
        4.65000             nan             nan        22.76578        22.22834        22.11134        22.04777       -24.55528       -25.30774
        4.66000             nan             nan        22.79518        22.23011        22.12484        22.05797       -24.54873       -25.30120
        4.67000             nan             nan        22.82392        22.23186        22.13836        22.06824       -24.54217       -25.29464
        4.68000             nan             nan        22.85216        22.23380        22.15186        22.07859       -24.53560       -25.28807
        4.69000             nan             nan        22.88013        22.23594        22.16535        22.08898       -24.52902       -25.28149
        4.70000             nan             nan        22.90790        22.23843        22.17879        22.09927       -24.52243       -25.27489
        4.71000             nan             nan        22.93545        22.24134        22.19216        22.10945       -24.51582       -25.26829
        4.72000             nan             nan        22.96293        22.24478        22.20547        22.11951       -24.50921       -25.26167
        4.73000             nan             nan        22.98999        22.24870        22.21868        22.12949       -24.50258       -25.25504
        4.74000             nan             nan        23.01676        22.25345        22.23183        22.13947       -24.49594       -25.24841
        4.75000             nan             nan        23.04296        22.25899        22.24494        22.14949       -24.48929       -25.24175
        4.76000             nan             nan        23.06860        22.26540        22.25803        22.15946       -24.48263       -25.23509
        4.77000             nan             nan        23.09339        22.27280        22.27111        22.16936       -24.47596       -25.22842
        4.78000             nan             nan        23.11723        22.28132        22.28421        22.17918       -24.46927       -25.22174
        4.79000             nan             nan        23.14004        22.29087        22.29728        22.18886       -24.46258       -25.21504
        4.80000             nan             nan        23.16203        22.30140        22.31029        22.19841       -24.45587       -25.20834
        4.81000             nan             nan        23.18298        22.31268        22.32310        22.20778       -24.44916       -25.20162
        4.82000             nan             nan        23.20301        22.32468        22.33577        22.21695       -24.44243       -25.19490
        4.83000             nan             nan        23.22228        22.33721        22.34831        22.22586       -24.43569       -25.18816
        4.84000             nan             nan        23.24090        22.35011        22.36093        22.23450       -24.42895       -25.18141
        4.85000             nan             nan        23.25890        22.36328        22.37376        22.24267       -24.42219       -25.17465
        4.86000             nan             nan        23.27630        22.37671        22.38695        22.25028       -24.41542       -25.16789
        4.87000             nan             nan        23.29321        22.39032        22.40052        22.25725       -24.40865       -25.16111
        4.88000             nan             nan        23.30971        22.40421        22.41451        22.26346       -24.40186       -25.15432
        4.89000             nan             nan        23.32586        22.41832        22.42898        22.26889       -24.39506       -25.14753
        4.90000             nan             nan        23.34176        22.43269        22.44402        22.27352       -24.38825       -25.14072
        4.91000             nan             nan        23.35748        22.44710        22.45961        22.27746       -24.38144       -25.13390
        4.92000             nan             nan        23.37306        22.46140        22.47569        22.28080       -24.37461       -25.12708
        4.93000             nan             nan        23.38847        22.47543        22.49226        22.28375       -24.36778       -25.12024
        4.94000             nan             nan        23.40385        22.48942        22.50932        22.28652       -24.36093       -25.11340
        4.95000             nan             nan        23.41910        22.50355        22.52683        22.28929       -24.35408       -25.10654
        4.96000             nan             nan        23.43437        22.51770        22.54476        22.29228       -24.34721       -25.09968
        4.97000             nan             nan        23.44955        22.53177        22.56305        22.29569       -24.34034       -25.09281
        4.98000             nan             nan        23.46475        22.54584        22.58160        22.29976       -24.33346       -25.08593
        4.99000             nan             nan        23.47998        22.55998        22.60033        22.30472       -24.32657       -25.07903
        5.00000             nan             nan        23.49520        22.57408        22.61909        22.31067       -24.31967       -25.07214
        5.01000             nan             nan        23.51039        22.58810        22.63771        22.31761       -24.31276       -25.06523
        5.02000             nan             nan        23.52557        22.60217        22.65601        22.32537       -24.30585       -25.05831
        5.03000             nan             nan        23.54085        22.61610        22.67383        22.33356       -24.29892       -25.05139
        5.04000             nan             nan        23.55628        22.63009        22.69109        22.34180       -24.29199       -25.04445
        5.05000             nan             nan        23.57182        22.64412        22.70773        22.35004       -24.28505       -25.03751
        5.06000             nan             nan        23.58749        22.65831        22.72378        22.35837       -24.27810       -25.03056
        5.07000             nan             nan        23.60318        22.67262        22.73921        22.36710       -24.27114       -25.02360
        5.08000             nan             nan        23.61902        22.68718        22.75411        22.37645       -24.26417       -25.01663
        5.09000             nan             nan        23.63498        22.70192        22.76855        22.38645       -24.25720       -25.00966
        5.10000             nan             nan        23.65103        22.71704        22.78256        22.39684       -24.25021       -25.00268
        5.11000             nan             nan        23.66721        22.73270        22.79619        22.40745       -24.24322       -24.99569
        5.12000             nan             nan        23.68349        22.74877        22.80946        22.41816       -24.23622       -24.98869
        5.13000             nan             nan        23.69988        22.76484        22.82242        22.42896       -24.22922       -24.98168
        5.14000             nan             nan        23.71635        22.78066        22.83509        22.43989       -24.22220       -24.97467
        5.15000             nan             nan        23.73300        22.79609        22.84752        22.45100       -24.21518       -24.96765
        5.16000             nan             nan        23.74968        22.81118        22.85971        22.46223       -24.20815       -24.96062
        5.17000             nan             nan        23.76639        22.82587        22.87169        22.47367       -24.20112       -24.95358
        5.18000             nan             nan        23.78333        22.84066        22.88346        22.48513       -24.19407       -24.94654
        5.19000             nan             nan        23.80028        22.85574        22.89509        22.49668       -24.18702       -24.93949
        5.20000             nan             nan        23.81725        22.87107        22.90661        22.50829       -24.17996       -24.93243
        5.21000             nan             nan        23.83434        22.88695        22.91807        22.52004       -24.17290       -24.92536
        5.22000             nan             nan        23.85153        22.90368        22.92945        22.53183       -24.16583       -24.91829
        5.23000             nan             nan        23.86866        22.92107        22.94077        22.54378       -24.15875       -24.91121
        5.24000             nan             nan        23.88582        22.93907        22.95203        22.55588       -24.15166       -24.90412
        5.25000             nan             nan        23.90304        22.95798        22.96323        22.56816       -24.14457       -24.89703
        5.26000             nan             nan        23.92037        22.97578        22.97438        22.58072       -24.13747       -24.88993
        5.27000             nan             nan        23.93779        22.99070        22.98549        22.59360       -24.13036       -24.88283
        5.28000             nan             nan        23.95533        23.00350        22.99653        22.60683       -24.12325       -24.87571
        5.29000             nan             nan        23.97293        23.01489        23.00750        22.62035       -24.11613       -24.86859
        5.30000             nan             nan        23.99059        23.02534        23.01843        22.63404       -24.10900       -24.86147
        5.31000             nan             nan        24.00838        23.03537        23.02932        22.64781       -24.10187       -24.85433
        5.32000             nan             nan        24.02613        23.04588        23.04018        22.66170       -24.09473       -24.84719
        5.33000             nan             nan        24.04409        23.05727        23.05101        22.67567       -24.08759       -24.84005
        5.34000             nan             nan        24.06215        23.06880        23.06183        22.68976       -24.08043       -24.83290
        5.35000             nan             nan        24.08031        23.08121        23.07265        22.70394       -24.07328       -24.82574
        5.36000             nan             nan        24.09854        23.09396        23.08349        22.71824       -24.06611       -24.81858
        5.37000             nan             nan        24.11699        23.10715        23.09431        22.73264       -24.05894       -24.81141
        5.38000             nan             nan        24.13544        23.12096        23.10512        22.74716       -24.05177       -24.80423
        5.39000             nan             nan        24.15406        23.13462        23.11589        22.76173       -24.04459       -24.79705
        5.40000             nan             nan        24.17281        23.14870        23.12660        22.77637       -24.03740       -24.78986
        5.41000             nan             nan        24.19164        23.16275        23.13720        22.79102       -24.03021       -24.78267
        5.42000             nan             nan        24.21066        23.17734        23.14767        22.80563       -24.02301       -24.77547
        5.43000             nan             nan        24.22994        23.19183        23.15796        22.82025       -24.01581       -24.76827
        5.44000             nan             nan        24.24940        23.20674        23.16807        22.83489       -24.00860       -24.76106
        5.45000             nan             nan        24.26885        23.22224        23.17796        22.84948       -24.00138       -24.75385
        5.46000             nan             nan        24.28859        23.23814        23.18762        22.86400       -23.99416       -24.74662
        5.47000             nan             nan        24.30833        23.25451        23.19701        22.87838       -23.98693       -24.73940
        5.48000             nan             nan        24.32829        23.27092        23.20607        22.89264       -23.97970       -24.73217
        5.49000             nan             nan        24.34849        23.28757        23.21479        22.90666       -23.97247       -24.72493
        5.50000             nan             nan        24.36870        23.30439        23.22316        22.92046       -23.96523       -24.71769
        5.51000             nan             nan        24.38904        23.32149        23.23121        22.93401       -23.95798       -24.71044
        5.52000             nan             nan        24.40959        23.33889        23.23890        22.94737       -23.95073       -24.70319
        5.53000             nan             nan        24.43044        23.35672        23.24619        22.96044       -23.94347       -24.69594
        5.54000             nan             nan        24.45156        23.37510        23.25313        22.97335       -23.93621       -24.68868
        5.55000             nan             nan        24.47294        23.39396        23.25969        22.98599       -23.92894       -24.68141
        5.56000             nan             nan        24.49462        23.41326        23.26588        22.99852       -23.92167       -24.67414
        5.57000             nan             nan        24.51650        23.43321        23.27168        23.01092       -23.91440       -24.66686
        5.58000             nan             nan        24.53872        23.45345        23.27700        23.02327       -23.90712       -24.65958
        5.59000             nan             nan        24.56138        23.47418        23.28175        23.03563       -23.89983       -24.65230
        5.60000             nan             nan        24.58435        23.49563        23.28587        23.04811       -23.89254       -24.64501
        5.61000             nan             nan        24.60770        23.51762        23.28925        23.06074       -23.88525       -24.63771
        5.62000             nan             nan        24.63125        23.54062        23.29194        23.07353       -23.87795       -24.63042
        5.63000             nan             nan        24.65519        23.56450        23.29390        23.08664       -23.87065       -24.62311
        5.64000             nan             nan        24.67924        23.58905        23.29522        23.09993       -23.86334       -24.61581
        5.65000             nan             nan        24.70332        23.61429        23.29590        23.11343       -23.85603       -24.60849
        5.66000             nan             nan        24.72739        23.64025        23.29609        23.12702       -23.84871       -24.60118
        5.67000             nan             nan        24.75175        23.66686        23.29587        23.14066       -23.84139       -24.59386
        5.68000             nan             nan        24.77631        23.69394        23.29548        23.15427       -23.83407       -24.58653
        5.69000             nan             nan        24.80071        23.72135        23.29508        23.16786       -23.82674       -24.57921
        5.70000             nan             nan        24.82513        23.74900        23.29474        23.18148       -23.81941       -24.57187
        5.71000             nan             nan             nan        23.77657        23.29452        23.19512       -23.81207       -24.56454
        5.72000             nan             nan             nan        23.80394        23.29441        23.20880       -23.80473       -24.55720
        5.73000             nan             nan             nan        23.83140        23.29450        23.22247       -23.79739       -24.54985
        5.74000             nan             nan             nan        23.85843        23.29481        23.23609       -23.79004       -24.54251
        5.75000             nan             nan             nan        23.88487        23.29540        23.24964       -23.78269       -24.53516
        5.76000             nan             nan             nan        23.91138        23.29642        23.26323       -23.77534       -24.52780
        5.77000             nan             nan             nan        23.93772        23.29805        23.27678       -23.76798       -24.52044
        5.78000             nan             nan             nan        23.96354        23.30006        23.29030       -23.76062       -24.51308
        5.79000             nan             nan             nan        23.98874        23.30257        23.30367       -23.75325       -24.50571
        5.80000             nan             nan             nan        24.01351        23.30579        23.31699       -23.74588       -24.49835
        5.81000             nan             nan             nan        24.03763        23.30991        23.33014       -23.73851       -24.49097
        5.82000             nan             nan             nan        24.06061        23.31488        23.34314       -23.73113       -24.48360
        5.83000             nan             nan             nan        24.08286        23.32063        23.35600       -23.72375       -24.47622
        5.84000             nan             nan             nan        24.10469        23.32728        23.36868       -23.71637       -24.46883
        5.85000             nan             nan             nan        24.12510        23.33479        23.38119       -23.70898       -24.46145
        5.86000             nan             nan             nan        24.14446        23.34307        23.39349       -23.70159       -24.45406
        5.87000             nan             nan             nan        24.16341        23.35206        23.40572       -23.69420       -24.44667
        5.88000             nan             nan             nan        24.18161        23.36169        23.41788       -23.68681       -24.43927
        5.89000             nan             nan             nan        24.19895        23.37180        23.42994       -23.67941       -24.43187
        5.90000             nan             nan             nan        24.21548        23.38247        23.44204       -23.67201       -24.42447
        5.91000             nan             nan             nan        24.23161        23.39352        23.45412       -23.66460       -24.41707
        5.92000             nan             nan             nan        24.24750        23.40499        23.46618       -23.65719       -24.40966
        5.93000             nan             nan             nan        24.26327        23.41676        23.47828       -23.64978       -24.40225
        5.94000             nan             nan             nan        24.27883        23.42887        23.49039       -23.64237       -24.39484
        5.95000             nan             nan             nan        24.29414        23.44130        23.50245       -23.63496       -24.38742
        5.96000             nan             nan             nan        24.30896        23.45391        23.51447       -23.62754       -24.38000
        5.97000             nan             nan             nan        24.32355        23.46680        23.52641       -23.62012       -24.37258
        5.98000             nan             nan             nan        24.33808        23.47989        23.53830       -23.61269       -24.36516
        5.99000             nan             nan             nan        24.35207        23.49316        23.55000       -23.60526       -24.35773
        6.00000             nan             nan             nan        24.36597        23.50662        23.56153       -23.59784       -24.35030
        6.01000             nan             nan             nan        24.37975        23.52018        23.57287       -23.59040       -24.34287
        6.02000             nan             nan             nan        24.39320        23.53385        23.58405       -23.58297       -24.33543
