#Redshift	LSSTu	LSSTg	LSSTr	LSSTi	LSSTz	LSSTy	M_B	M_i
        2.90000        21.78895        20.62415        20.33375        20.24589        20.26035        20.00980       -25.54907       -26.30154
        2.91000        21.81942        20.63604        20.34177        20.25431        20.27001        20.01888       -25.54827       -26.30073
        2.92000        21.85005        20.64806        20.34978        20.26285        20.27960        20.02785       -25.54741       -26.29988
        2.93000        21.88073        20.66020        20.35778        20.27161        20.28918        20.03675       -25.54650       -26.29896
        2.94000        21.91133        20.67245        20.36577        20.28061        20.29876        20.04567       -25.54553       -26.29800
        2.95000        21.94186        20.68479        20.37375        20.28983        20.30835        20.05460       -25.54451       -26.29698
        2.96000        21.97225        20.69719        20.38174        20.29936        20.31796        20.06358       -25.54344       -26.29591
        2.97000        22.00257        20.70966        20.38979        20.30925        20.32761        20.07265       -25.54232       -26.29478
        2.98000        22.03271        20.72220        20.39789        20.31932        20.33729        20.08197       -25.54114       -26.29360
        2.99000        22.06287        20.73481        20.40605        20.32884        20.34697        20.09157       -25.53991       -26.29238
        3.00000             nan        20.74750        20.41427        20.33732        20.35663        20.10147       -25.53863       -26.29110
        3.01000             nan        20.76025        20.42256        20.34519        20.36623        20.11160       -25.53730       -26.28977
        3.02000             nan        20.77307        20.43093        20.35261        20.37575        20.12187       -25.53592       -26.28839
        3.03000             nan        20.78594        20.43939        20.35973        20.38519        20.13228       -25.53449       -26.28695
        3.04000             nan        20.79881        20.44798        20.36674        20.39452        20.14293       -25.53301       -26.28547
        3.05000             nan        20.81171        20.45674        20.37387        20.40371        20.15390       -25.53148       -26.28394
        3.06000             nan        20.82460        20.46561        20.38128        20.41274        20.16507       -25.52990       -26.28237
        3.07000             nan        20.83750        20.47459        20.38907        20.42164        20.17638       -25.52827       -26.28074
        3.08000             nan        20.85038        20.48366        20.39714        20.43041        20.18783       -25.52660       -26.27906
        3.09000             nan        20.86328        20.49287        20.40537        20.43908        20.19938       -25.52488       -26.27734
        3.10000             nan        20.87621        20.50219        20.41360        20.44766        20.21103       -25.52311       -26.27557
        3.11000             nan        20.88920        20.51163        20.42169        20.45613        20.22275       -25.52129       -26.27376
        3.12000             nan        20.90225        20.52115        20.42967        20.46448        20.23450       -25.51943       -26.27189
        3.13000             nan        20.91537        20.53077        20.43759        20.47270        20.24626       -25.51752       -26.26998
        3.14000             nan        20.92860        20.54046        20.44551        20.48079        20.25807       -25.51557       -26.26803
        3.15000             nan        20.94190        20.55024        20.45350        20.48875        20.26990       -25.51357       -26.26603
        3.16000             nan        20.95528        20.56013        20.46157        20.49657        20.28177       -25.51152       -26.26399
        3.17000             nan        20.96873        20.57014        20.46982        20.50426        20.29370       -25.50943       -26.26190
        3.18000             nan        20.98226        20.58029        20.47824        20.51176        20.30570       -25.50730       -26.25976
        3.19000             nan        20.99587        20.59057        20.48684        20.51898        20.31775       -25.50512       -26.25758
        3.20000             nan        21.00956        20.60091        20.49563        20.52578        20.32972       -25.50290       -26.25536
        3.21000             nan        21.02333        20.61129        20.50474        20.53209        20.34159       -25.50064       -26.25310
        3.22000             nan        21.03719        20.62172        20.51422        20.53784        20.35337       -25.49833       -26.25079
        3.23000             nan        21.05115        20.63217        20.52425        20.54301        20.36510       -25.49598       -26.24844
        3.24000             nan        21.06523        20.64264        20.53482        20.54763        20.37687       -25.49359       -26.24605
        3.25000             nan        21.07945        20.65310        20.54596        20.55180        20.38861       -25.49115       -26.24362
        3.26000             nan        21.09383        20.66354        20.55743        20.55560        20.40036       -25.48868       -26.24114
        3.27000             nan        21.10841        20.67393        20.56914        20.55912        20.41207       -25.48616       -26.23863
        3.28000             nan        21.12320        20.68427        20.58099        20.56241        20.42368       -25.48361       -26.23607
        3.29000             nan        21.13820        20.69454        20.59293        20.56554        20.43516       -25.48101       -26.23347
        3.30000             nan        21.15343        20.70475        20.60496        20.56863        20.44651       -25.47837       -26.23084
        3.31000             nan        21.16892        20.71487        20.61701        20.57178        20.45771       -25.47569       -26.22816
        3.32000             nan        21.18468        20.72492        20.62899        20.57506        20.46876       -25.47298       -26.22544
        3.33000             nan        21.20077        20.73489        20.64082        20.57855        20.47968       -25.47022       -26.22269
        3.34000             nan        21.21726        20.74477        20.65239        20.58244        20.49049       -25.46743       -26.21989
        3.35000             nan        21.23420        20.75460        20.66351        20.58677        20.50112       -25.46459       -26.21706
        3.36000             nan        21.25165        20.76442        20.67392        20.59163        20.51154       -25.46172       -26.21419
        3.37000             nan        21.26966        20.77427        20.68348        20.59709        20.52176       -25.45881       -26.21128
        3.38000             nan        21.28832        20.78420        20.69213        20.60317        20.53181       -25.45587       -26.20833
        3.39000             nan        21.30765        20.79427        20.70000        20.60982        20.54170       -25.45288       -26.20535
        3.40000             nan        21.32771        20.80447        20.70708        20.61698        20.55144       -25.44986       -26.20233
        3.41000             nan        21.34860        20.81471        20.71348        20.62460        20.56106       -25.44680       -26.19927
        3.42000             nan        21.37045        20.82493        20.71935        20.63257        20.57052       -25.44371       -26.19617
        3.43000             nan        21.39337        20.83497        20.72478        20.64083        20.57992       -25.44058       -26.19304
        3.44000             nan        21.41736        20.84469        20.72983        20.64931        20.58926       -25.43741       -26.18988
        3.45000             nan        21.44239        20.85390        20.73442        20.65797        20.59861       -25.43421       -26.18668
        3.46000             nan        21.46846        20.86248        20.73855        20.66679        20.60798       -25.43097       -26.18344
        3.47000             nan        21.49548        20.87052        20.74238        20.67575        20.61742       -25.42770       -26.18017
        3.48000             nan        21.52327        20.87817        20.74613        20.68483        20.62698       -25.42439       -26.17686
        3.49000             nan        21.55169        20.88558        20.74990        20.69399        20.63660       -25.42105       -26.17352
        3.50000             nan        21.58064        20.89279        20.75386        20.70320        20.64624       -25.41768       -26.17014
        3.51000             nan        21.61002        20.89983        20.75804        20.71241        20.65589       -25.41427       -26.16673
        3.52000             nan        21.63975        20.90669        20.76267        20.72162        20.66550       -25.41083       -26.16329
        3.53000             nan        21.66970        20.91336        20.76781        20.73081        20.67511       -25.40735       -26.15981
        3.54000             nan        21.69973        20.91987        20.77356        20.73999        20.68466       -25.40384       -26.15631
        3.55000             nan        21.72979        20.92624        20.78002        20.74920        20.69417       -25.40030       -26.15276
        3.56000             nan        21.75979        20.93248        20.78714        20.75846        20.70368       -25.39672       -26.14919
        3.57000             nan        21.78963        20.93865        20.79486        20.76776        20.71310       -25.39312       -26.14558
        3.58000             nan        21.81923        20.94482        20.80301        20.77710        20.72248       -25.38948       -26.14194
        3.59000             nan        21.84848        20.95107        20.81161        20.78647        20.73180       -25.38581       -26.13827
        3.60000             nan        21.87731        20.95745        20.82053        20.79586        20.74109       -25.38211       -26.13457
        3.61000             nan        21.90562        20.96409        20.82991        20.80526        20.75038       -25.37837       -26.13084
        3.62000             nan        21.93322        20.97108        20.83974        20.81468        20.75964       -25.37461       -26.12707
        3.63000             nan        21.95990        20.97850        20.85016        20.82415        20.76893       -25.37081       -26.12328
        3.64000             nan        21.98559        20.98648        20.86080        20.83371        20.77823       -25.36699       -26.11945
        3.65000             nan        22.01031        20.99503        20.87139        20.84340        20.78747       -25.36313       -26.11560
        3.66000             nan        22.03407        21.00415        20.88182        20.85323        20.79668       -25.35925       -26.11171
        3.67000             nan        22.05678        21.01383        20.89213        20.86323        20.80583       -25.35533       -26.10780
        3.68000             nan        22.07849        21.02396        20.90239        20.87342        20.81488       -25.35139       -26.10385
        3.69000             nan        22.09944        21.03443        20.91269        20.88377        20.82382       -25.34741       -26.09988
        3.70000             nan        22.11978        21.04519        20.92298        20.89425        20.83257       -25.34341       -26.09588
        3.71000             nan        22.13963        21.05616        20.93332        20.90481        20.84114       -25.33938       -26.09184
        3.72000             nan        22.15908        21.06732        20.94360        20.91543        20.84944       -25.33532       -26.08778
        3.73000             nan        22.17820        21.07864        20.95386        20.92622        20.85749       -25.33123       -26.08369
        3.74000             nan        22.19706        21.09011        20.96416        20.93730        20.86520       -25.32711       -26.07958
        3.75000             nan        22.21574        21.10174        20.97448        20.94878        20.87247       -25.32297       -26.07543
        3.76000             nan        22.23426        21.11348        20.98485        20.96065        20.87915       -25.31879       -26.07126
        3.77000             nan        22.25267        21.12534        20.99523        20.97292        20.88510       -25.31459       -26.06706
        3.78000             nan        22.27097        21.13732        21.00565        20.98570        20.89034       -25.31037       -26.06283
        3.79000             nan        22.28921        21.14941        21.01611        20.99899        20.89487       -25.30611       -26.05858
        3.80000             nan        22.30742        21.16162        21.02662        21.01272        20.89877       -25.30183       -26.05430
        3.81000             nan        22.32564        21.17396        21.03719        21.02680        20.90222       -25.29752       -26.04999
        3.82000             nan        22.34387        21.18644        21.04781        21.04120        20.90548       -25.29319       -26.04565
        3.83000             nan             nan        21.19911        21.05849        21.05582        20.90878       -25.28883       -26.04129
        3.84000             nan             nan        21.21198        21.06924        21.07060        20.91231       -25.28444       -26.03691
        3.85000             nan             nan        21.22500        21.08007        21.08539        20.91626       -25.28003       -26.03250
        3.86000             nan             nan        21.23818        21.09110        21.10013        20.92085       -25.27560       -26.02806
        3.87000             nan             nan        21.25152        21.10230        21.11473        20.92621       -25.27113       -26.02360
        3.88000             nan             nan        21.26502        21.11384        21.12904        20.93222       -25.26664       -26.01911
        3.89000             nan             nan        21.27868        21.12597        21.14297        20.93859       -25.26213       -26.01460
        3.90000             nan             nan        21.29245        21.13868        21.15643        20.94502       -25.25760       -26.01006
        3.91000             nan             nan        21.30626        21.15152        21.16936        20.95152       -25.25303       -26.00550
        3.92000             nan             nan        21.32008        21.16356        21.18177        20.95830       -25.24845       -26.00091
        3.93000             nan             nan        21.33395        21.17423        21.19364        20.96549       -25.24384       -25.99630
        3.94000             nan             nan        21.34782        21.18361        21.20499        20.97307       -25.23920       -25.99167
        3.95000             nan             nan        21.36170        21.19214        21.21589        20.98078       -25.23455       -25.98701
        3.96000             nan             nan        21.37557        21.20030        21.22640        20.98855       -25.22986       -25.98233
        3.97000             nan             nan        21.38942        21.20855        21.23662        20.99663       -25.22516       -25.97762
        3.98000             nan             nan        21.40324        21.21706        21.24661        21.00512       -25.22043       -25.97290
        3.99000             nan             nan        21.41704        21.22582        21.25643        21.01393       -25.21568       -25.96815
        4.00000             nan             nan        21.43079        21.23490        21.26608        21.02294       -25.21091       -25.96337
        4.01000             nan             nan        21.44447        21.24434        21.27561        21.03206       -25.20611       -25.95858
        4.02000             nan             nan        21.45808        21.25415        21.28501        21.04128       -25.20129       -25.95376
        4.03000             nan             nan        21.47158        21.26436        21.29425        21.05054       -25.19645       -25.94892
        4.04000             nan             nan        21.48498        21.27493        21.30335        21.05982       -25.19159       -25.94405
        4.05000             nan             nan        21.49829        21.28577        21.31233        21.06919       -25.18670       -25.93917
        4.06000             nan             nan        21.51152        21.29690        21.32123        21.07868       -25.18180       -25.93426
        4.07000             nan             nan        21.52466        21.30826        21.33011        21.08835       -25.17687       -25.92934
        4.08000             nan             nan        21.53773        21.31982        21.33898        21.09829       -25.17192       -25.92439
        4.09000             nan             nan        21.55076        21.33145        21.34783        21.10849       -25.16695       -25.91942
        4.10000             nan             nan        21.56377        21.34326        21.35672        21.11892       -25.16196       -25.91442
        4.11000             nan             nan        21.57678        21.35516        21.36561        21.12951       -25.15695       -25.90941
        4.12000             nan             nan        21.58976        21.36711        21.37447        21.14021       -25.15192       -25.90438
        4.13000             nan             nan        21.60274        21.37915        21.38326        21.15104       -25.14686       -25.89933
        4.14000             nan             nan        21.61572        21.39124        21.39191        21.16198       -25.14179       -25.89425
        4.15000             nan             nan        21.62866        21.40343        21.40037        21.17296       -25.13670       -25.88916
        4.16000             nan             nan        21.64158        21.41580        21.40862        21.18403       -25.13158       -25.88405
        4.17000             nan             nan        21.65443        21.42836        21.41657        21.19518       -25.12645       -25.87891
        4.18000             nan             nan        21.66714        21.44105        21.42415        21.20646       -25.12130       -25.87376
        4.19000             nan             nan        21.67979        21.45415        21.43128        21.21786       -25.11612       -25.86859
        4.20000             nan             nan        21.69244        21.46772        21.43785        21.22935       -25.11093       -25.86340
        4.21000             nan             nan        21.70513        21.48169        21.44385        21.24098       -25.10572       -25.85819
        4.22000             nan             nan        21.71786        21.49623        21.44923        21.25266       -25.10049       -25.85296
        4.23000             nan             nan        21.73064        21.51128        21.45404        21.26435       -25.09524       -25.84771
        4.24000             nan             nan        21.74341        21.52680        21.45836        21.27602       -25.08998       -25.84244
        4.25000             nan             nan        21.75616        21.54280        21.46229        21.28771       -25.08469       -25.83715
        4.26000             nan             nan        21.76889        21.55920        21.46594        21.29941       -25.07938       -25.83185
        4.27000             nan             nan        21.78159        21.57581        21.46937        21.31119       -25.07406       -25.82653
        4.28000             nan             nan        21.79422        21.59258        21.47263        21.32302       -25.06872       -25.82119
        4.29000             nan             nan        21.80681        21.60939        21.47582        21.33486       -25.06336       -25.81583
        4.30000             nan             nan        21.81941        21.62618        21.47898        21.34678       -25.05799       -25.81045
        4.31000             nan             nan        21.83206        21.64293        21.48224        21.35875       -25.05259       -25.80506
        4.32000             nan             nan        21.84478        21.65960        21.48563        21.37083       -25.04718       -25.79965
        4.33000             nan             nan        21.85760        21.67609        21.48923        21.38297       -25.04175       -25.79422
        4.34000             nan             nan        21.87049        21.69226        21.49316        21.39513       -25.03631       -25.78877
        4.35000             nan             nan        21.88347        21.70809        21.49754        21.40730       -25.03084       -25.78331
        4.36000             nan             nan        21.89658        21.72349        21.50247        21.41946       -25.02536       -25.77783
        4.37000             nan             nan        21.90984        21.73839        21.50800        21.43168       -25.01987       -25.77233
        4.38000             nan             nan        21.92323        21.75285        21.51418        21.44398       -25.01435       -25.76682
        4.39000             nan             nan        21.93677        21.76673        21.52102        21.45643       -25.00882       -25.76129
        4.40000             nan             nan        21.95048        21.78020        21.52847        21.46894       -25.00328       -25.75574
        4.41000             nan             nan        21.96438        21.79332        21.53645        21.48147       -24.99771       -25.75018
        4.42000             nan             nan        21.97852        21.80603        21.54492        21.49397       -24.99214       -25.74460
        4.43000             nan             nan        21.99293        21.81811        21.55384        21.50643       -24.98654       -25.73901
        4.44000             nan             nan        22.00765        21.82936        21.56314        21.51885       -24.98093       -25.73340
        4.45000             nan             nan        22.02272        21.83986        21.57280        21.53118       -24.97531       -25.72777
        4.46000             nan             nan        22.03824        21.84951        21.58278        21.54332       -24.96966       -25.72213
        4.47000             nan             nan        22.05426        21.85835        21.59304        21.55524       -24.96401       -25.71647
        4.48000             nan             nan        22.07086        21.86639        21.60355        21.56697       -24.95833       -25.71080
        4.49000             nan             nan        22.08805        21.87377        21.61427        21.57850       -24.95265       -25.70511
        4.50000             nan             nan        22.10585        21.88052        21.62515        21.58986       -24.94695       -25.69941
        4.51000             nan             nan        22.12430        21.88676        21.63616        21.60101       -24.94123       -25.69369
        4.52000             nan             nan        22.14344        21.89255        21.64737        21.61203       -24.93550       -25.68796
        4.53000             nan             nan        22.16330        21.89799        21.65876        21.62284       -24.92975       -25.68221
        4.54000             nan             nan        22.18380        21.90298        21.67034        21.63354       -24.92399       -25.67645
        4.55000             nan             nan        22.20491        21.90743        21.68210        21.64414       -24.91821       -25.67068
        4.56000             nan             nan        22.22665        21.91126        21.69406        21.65464       -24.91242       -25.66489
        4.57000             nan             nan        22.24914        21.91429        21.70618        21.66503       -24.90662       -25.65908
        4.58000             nan             nan        22.27253        21.91668        21.71845        21.67532       -24.90080       -25.65326
        4.59000             nan             nan        22.29692        21.91847        21.73086        21.68541       -24.89497       -25.64743
        4.60000             nan             nan        22.32231        21.91985        21.74336        21.69535       -24.88912       -25.64159
        4.61000             nan             nan        22.34860        21.92071        21.75594        21.70516       -24.88326       -25.63573
        4.62000             nan             nan        22.37581        21.92140        21.76860        21.71482       -24.87739       -25.62985
        4.63000             nan             nan        22.40376        21.92212        21.78134        21.72438       -24.87150       -25.62397
        4.64000             nan             nan        22.43229        21.92289        21.79410        21.73387       -24.86560       -25.61807
        4.65000             nan             nan        22.46136        21.92392        21.80693        21.74336       -24.85969       -25.61215
        4.66000             nan             nan        22.49015        21.92508        21.81981        21.75294       -24.85376       -25.60623
        4.67000             nan             nan        22.51827        21.92621        21.83271        21.76259       -24.84782       -25.60029
        4.68000             nan             nan        22.54589        21.92753        21.84559        21.77232       -24.84187       -25.59434
        4.69000             nan             nan        22.57324        21.92905        21.85847        21.78209       -24.83591       -25.58837
        4.70000             nan             nan        22.60040        21.93093        21.87128        21.79177       -24.82993       -25.58239
        4.71000             nan             nan        22.62734        21.93323        21.88404        21.80134       -24.82394       -25.57640
        4.72000             nan             nan        22.65420        21.93605        21.89674        21.81078       -24.81794       -25.57040
        4.73000             nan             nan        22.68065        21.93936        21.90934        21.82014       -24.81192       -25.56439
        4.74000             nan             nan        22.70681        21.94349        21.92188        21.82952       -24.80590       -25.55836
        4.75000             nan             nan        22.73240        21.94842        21.93437        21.83892       -24.79986       -25.55232
        4.76000             nan             nan        22.75743        21.95422        21.94685        21.84829       -24.79381       -25.54627
        4.77000             nan             nan        22.78160        21.96101        21.95932        21.85757       -24.78774       -25.54021
        4.78000             nan             nan        22.80484        21.96892        21.97181        21.86679       -24.78167       -25.53413
        4.79000             nan             nan        22.82704        21.97787        21.98428        21.87586       -24.77558       -25.52805
        4.80000             nan             nan        22.84842        21.98779        21.99668        21.88480       -24.76948       -25.52195
        4.81000             nan             nan        22.86876        21.99846        22.00889        21.89357       -24.76337       -25.51584
        4.82000             nan             nan        22.88819        22.00986        22.02095        21.90213       -24.75725       -25.50972
        4.83000             nan             nan        22.90686        22.02178        22.03289        21.91044       -24.75112       -25.50358
        4.84000             nan             nan        22.92487        22.03408        22.04490        21.91848       -24.74498       -25.49744
        4.85000             nan             nan        22.94227        22.04665        22.05713        21.92604       -24.73882       -25.49129
        4.86000             nan             nan        22.95907        22.05948        22.06972        21.93305       -24.73266       -25.48512
        4.87000             nan             nan        22.97538        22.07249        22.08269        21.93941       -24.72648       -25.47894
        4.88000             nan             nan        22.99128        22.08578        22.09607        21.94502       -24.72029       -25.47276
        4.89000             nan             nan        23.00683        22.09929        22.10994        21.94986       -24.71409       -25.46656
        4.90000             nan             nan        23.02213        22.11306        22.12439        21.95389       -24.70789       -25.46035
        4.91000             nan             nan        23.03725        22.12688        22.13938        21.95724       -24.70167       -25.45413
        4.92000             nan             nan        23.05224        22.14057        22.15487        21.95998       -24.69544       -25.44790
        4.93000             nan             nan        23.06705        22.15401        22.17084        21.96233       -24.68920       -25.44166
        4.94000             nan             nan        23.08183        22.16741        22.18731        21.96451       -24.68295       -25.43541
        4.95000             nan             nan        23.09649        22.18095        22.20422        21.96668       -24.67669       -25.42915
        4.96000             nan             nan        23.11117        22.19449        22.22156        21.96908       -24.67042       -25.42288
        4.97000             nan             nan        23.12576        22.20798        22.23925        21.97190       -24.66414       -25.41660
        4.98000             nan             nan        23.14036        22.22146        22.25722        21.97538       -24.65785       -25.41031
        4.99000             nan             nan        23.15500        22.23500        22.27536        21.97974       -24.65155       -25.40401
        5.00000             nan             nan        23.16964        22.24851        22.29352        21.98510       -24.64524       -25.39770
        5.01000             nan             nan        23.18423        22.26194        22.31156        21.99146       -24.63892       -25.39138
        5.02000             nan             nan        23.19883        22.27543        22.32927        21.99863       -24.63259       -25.38505
        5.03000             nan             nan        23.21352        22.28877        22.34650        22.00623       -24.62625       -25.37872
        5.04000             nan             nan        23.22837        22.30217        22.36318        22.01388       -24.61990       -25.37237
        5.05000             nan             nan        23.24332        22.31562        22.37923        22.02154       -24.61355       -25.36601
        5.06000             nan             nan        23.25840        22.32922        22.39469        22.02928       -24.60718       -25.35965
        5.07000             nan             nan        23.27351        22.34295        22.40954        22.03743       -24.60081       -25.35327
        5.08000             nan             nan        23.28876        22.35693        22.42386        22.04620       -24.59442       -25.34689
        5.09000             nan             nan        23.30415        22.37109        22.43771        22.05562       -24.58803       -25.34049
        5.10000             nan             nan        23.31961        22.38562        22.45115        22.06542       -24.58163       -25.33409
        5.11000             nan             nan        23.33521        22.40071        22.46419        22.07545       -24.57522       -25.32768
        5.12000             nan             nan        23.35092        22.41620        22.47688        22.08559       -24.56880       -25.32126
        5.13000             nan             nan        23.36672        22.43169        22.48926        22.09580       -24.56237       -25.31484
        5.14000             nan             nan        23.38262        22.44693        22.50136        22.10615       -24.55594       -25.30840
        5.15000             nan             nan        23.39869        22.46178        22.51322        22.11669       -24.54949       -25.30196
        5.16000             nan             nan        23.41479        22.47629        22.52483        22.12735       -24.54304       -25.29550
        5.17000             nan             nan        23.43093        22.49041        22.53623        22.13821       -24.53658       -25.28904
        5.18000             nan             nan        23.44729        22.50462        22.54742        22.14910       -24.53011       -25.28257
        5.19000             nan             nan        23.46368        22.51914        22.55849        22.16007       -24.52363       -25.27609
        5.20000             nan             nan        23.48007        22.53389        22.56943        22.17110       -24.51714       -25.26961
        5.21000             nan             nan        23.49659        22.54920        22.58032        22.18229       -24.51065       -25.26312
        5.22000             nan             nan        23.51320        22.56535        22.59113        22.19350       -24.50415       -25.25661
        5.23000             nan             nan        23.52976        22.58218        22.60187        22.20489       -24.49764       -25.25011
        5.24000             nan             nan        23.54636        22.59960        22.61256        22.21642       -24.49112       -25.24359
        5.25000             nan             nan        23.56301        22.61794        22.62320        22.22812       -24.48460       -25.23706
        5.26000             nan             nan        23.57977        22.63518        22.63378        22.24011       -24.47807       -25.23053
        5.27000             nan             nan        23.59662        22.64953        22.64432        22.25243       -24.47153       -25.22399
        5.28000             nan             nan        23.61360        22.66176        22.65480        22.26509       -24.46498       -25.21745
        5.29000             nan             nan        23.63063        22.67259        22.66520        22.27805       -24.45843       -25.21089
        5.30000             nan             nan        23.64773        22.68248        22.67556        22.29117       -24.45187       -25.20433
        5.31000             nan             nan        23.66495        22.69194        22.68589        22.30438       -24.44530       -25.19776
        5.32000             nan             nan        23.68214        22.70189        22.69619        22.31771       -24.43872       -25.19119
        5.33000             nan             nan        23.69954        22.71272        22.70645        22.33112       -24.43214       -25.18460
        5.34000             nan             nan        23.71703        22.72368        22.71671        22.34465       -24.42555       -25.17801
        5.35000             nan             nan        23.73464        22.73553        22.72698        22.35826       -24.41895       -25.17142
        5.36000             nan             nan        23.75231        22.74773        22.73725        22.37201       -24.41235       -25.16481
        5.37000             nan             nan        23.77019        22.76036        22.74751        22.38585       -24.40574       -25.15820
        5.38000             nan             nan        23.78809        22.77361        22.75777        22.39981       -24.39912       -25.15158
        5.39000             nan             nan        23.80615        22.78671        22.76799        22.41382       -24.39250       -25.14496
        5.40000             nan             nan        23.82434        22.80024        22.77813        22.42790       -24.38587       -25.13833
        5.41000             nan             nan        23.84262        22.81373        22.78818        22.44200       -24.37923       -25.13169
        5.42000             nan             nan        23.86108        22.82776        22.79810        22.45606       -24.37259       -25.12505
        5.43000             nan             nan        23.87981        22.84170        22.80783        22.47012       -24.36594       -25.11840
        5.44000             nan             nan        23.89872        22.85605        22.81739        22.48421       -24.35928       -25.11174
        5.45000             nan             nan        23.91761        22.87101        22.82672        22.49825       -24.35262       -25.10508
        5.46000             nan             nan        23.93680        22.88635        22.83583        22.51221       -24.34595       -25.09841
        5.47000             nan             nan        23.95599        22.90217        22.84467        22.52604       -24.33927       -25.09174
        5.48000             nan             nan        23.97540        22.91803        22.85318        22.53975       -24.33259       -25.08506
        5.49000             nan             nan        23.99505        22.93413        22.86135        22.55322       -24.32591       -25.07837
        5.50000             nan             nan        24.01471        22.95040        22.86918        22.56648       -24.31921       -25.07168
        5.51000             nan             nan        24.03450        22.96696        22.87667        22.57948       -24.31251       -25.06498
        5.52000             nan             nan        24.05451        22.98381        22.88382        22.59229       -24.30581       -25.05827
        5.53000             nan             nan        24.07481        23.00109        22.89056        22.60482       -24.29910       -25.05156
        5.54000             nan             nan        24.09539        23.01892        22.89696        22.61717       -24.29238       -25.04485
        5.55000             nan             nan        24.11623        23.03724        22.90298        22.62928       -24.28566       -25.03813
        5.56000             nan             nan        24.13736        23.05600        22.90862        22.64126       -24.27893       -25.03140
        5.57000             nan             nan        24.15869        23.07541        22.91388        22.65312       -24.27220       -25.02467
        5.58000             nan             nan        24.18038        23.09510        22.91866        22.66492       -24.26546       -25.01793
        5.59000             nan             nan        24.20250        23.11529        22.92286        22.67674       -24.25872       -25.01119
        5.60000             nan             nan        24.22492        23.13620        22.92644        22.68868       -24.25197       -25.00444
        5.61000             nan             nan        24.24774        23.15765        22.92928        22.70077       -24.24522       -24.99768
        5.62000             nan             nan        24.27074        23.18011        22.93143        22.71302       -24.23846       -24.99092
        5.63000             nan             nan        24.29414        23.20345        22.93286        22.72559       -24.23169       -24.98416
        5.64000             nan             nan        24.31766        23.22747        22.93364        22.73835       -24.22492       -24.97739
        5.65000             nan             nan        24.34120        23.25217        22.93378        22.75131       -24.21815       -24.97061
        5.66000             nan             nan        24.36474        23.27759        22.93343        22.76436       -24.21137       -24.96383
        5.67000             nan             nan        24.38855        23.30367        22.93268        22.77747       -24.20459       -24.95705
        5.68000             nan             nan        24.41259        23.33021        22.93176        22.79055       -24.19780       -24.95026
        5.69000             nan             nan        24.43645        23.35709        22.93082        22.80360       -24.19100       -24.94347
        5.70000             nan             nan        24.46034        23.38421        22.92995        22.81668       -24.18420       -24.93667
        5.71000             nan             nan             nan        23.41124        22.92919        22.82979       -24.17740       -24.92986
        5.72000             nan             nan             nan        23.43808        22.92855        22.84294       -24.17059       -24.92305
        5.73000             nan             nan             nan        23.46502        22.92811        22.85608       -24.16378       -24.91624
        5.74000             nan             nan             nan        23.49152        22.92790        22.86917       -24.15696       -24.90942
        5.75000             nan             nan             nan        23.51743        22.92795        22.88220       -24.15014       -24.90260
        5.76000             nan             nan             nan        23.54341        22.92845        22.89526       -24.14331       -24.89578
        5.77000             nan             nan             nan        23.56922        22.92955        22.90828       -24.13648       -24.88894
        5.78000             nan             nan             nan        23.59451        22.93103        22.92127       -24.12964       -24.88211
        5.79000             nan             nan             nan        23.61919        22.93302        22.93412       -24.12280       -24.87527
        5.80000             nan             nan             nan        23.64343        22.93571        22.94691       -24.11596       -24.86843
        5.81000             nan             nan             nan        23.66702        22.93930        22.95954       -24.10911       -24.86158
        5.82000             nan             nan             nan        23.68948        22.94375        22.97201       -24.10226       -24.85473
        5.83000             nan             nan             nan        23.71121        22.94898        22.98435       -24.09540       -24.84787
        5.84000             nan             nan             nan        23.73252        22.95510        22.99650       -24.08854       -24.84101
        5.85000             nan             nan             nan        23.75241        22.96209        23.00849       -24.08168       -24.83414
        5.86000             nan             nan             nan        23.77124        22.96985        23.02027       -24.07481       -24.82728
        5.87000             nan             nan             nan        23.78967        22.97832        23.03198       -24.06794       -24.82040
        5.88000             nan             nan             nan        23.80736        22.98743        23.04362       -24.06106       -24.81353
        5.89000             nan             nan             nan        23.82417        22.99703        23.05517       -24.05418       -24.80665
        5.90000             nan             nan             nan        23.84019        23.00718        23.06675       -24.04730       -24.79976
        5.91000             nan             nan             nan        23.85580        23.01771        23.07831       -24.04041       -24.79288
        5.92000             nan             nan             nan        23.87117        23.02866        23.08985       -24.03352       -24.78599
        5.93000             nan             nan             nan        23.88643        23.03992        23.10144       -24.02663       -24.77909
        5.94000             nan             nan             nan        23.90147        23.05151        23.11303       -24.01973       -24.77219
        5.95000             nan             nan             nan        23.91626        23.06343        23.12458       -24.01283       -24.76529
        5.96000             nan             nan             nan        23.93058        23.07553        23.13608       -24.00592       -24.75839
        5.97000             nan             nan             nan        23.94465        23.08790        23.14751       -23.99901       -24.75148
        5.98000             nan             nan             nan        23.95867        23.10048        23.15889       -23.99210       -24.74457
        5.99000             nan             nan             nan        23.97214        23.11324        23.17008       -23.98519       -24.73765
        6.00000             nan             nan             nan        23.98554        23.12619        23.18110       -23.97827       -24.73073
        6.01000             nan             nan             nan        23.99881        23.13923        23.19193       -23.97135       -24.72381
        6.02000             nan             nan             nan        24.01175        23.15240        23.20260       -23.96442       -24.71688
